file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - GLD - Canton (ES).pdf,Initial Term,"The operating term of this Agreement (the ""Operations Term"") shall be twenty (20) years, commencing on the date that Central Maine Power (""CMP"") issues the Permission to Operate (PTO) or the final analogous permit or approval allowing the Project to begin delivering electrical output to the grid at its rated capacity (the ""Commencement Date"")"," TERM, LICENSES,
INSTALLATION OBLIGATIONS.
Definitions.

""Default Escrow Notice"" is defined in Section II.A.1.c of this Lease.
""Default Removal Period"" is defined in Subsection I.D.2.a of this Lease.
""Default Termination"" is defined in Subsection I.D.2.a of this Lease.
""Default Termination Notice"" is defined in Subsection I.D.2.a of this Lease.
""Effective Date"" is defined in the preamble of this Lease

""Confidential Information"" is defined in Subparagraph X.S.1 of this Lease.
""Contact Email or Number"" is defined in Section I.E.1.a of this Lease.
""Cure Amount"" is defined in Section II.A.1.c of this Lease.
""Default Escrow"" is defined in Section II.A.1.c of this Lease.
""Default Escrow Notice"" is defined in Section II.A.1.c of this Lease.
""Default Removal Period"" is defined in Subsection I.D.2.a of this Lease.
""Default Termination"" is defined in Subsection I.D.2.a of this Lease.
""Default Termination Notice"" is defined in Subsection I.D.2.a of this Lease

(a) During the period commencing on the Effective Date and terminating twelve (12) months
thereafter (as the same may be extended pursuant to Section 4(c) hereof) (the “Feasibility and Permitting
Period""), Tenant, and its agents and contractors, are hereby granted the right, at Tenant's sole cost and
expense, to enter upon the Property and conduct such analyses, tests, reviews, inspections and studies
(collectively, the “Tests"") as Tenant deems necessary to determine the Property's suitability for Tenant's
intended use thereof and to obtain any and all permits, licenses, agreements and entitlements necessary for
Tenant's intended use of the Property. Tenant shall provide a copy of permit applications to Owner upon
filing and shall provide updates upon Owner's reasonable request. An anticipated list of tenant permits is
attached as Schedule 4(a). Such Tests may include, but are not limited to, surveys, soil tests, environmental
evaluations, solar assessments, and such other Tests as Tenant deems necessary or desirable. In addition,
Tenant may obtain an abstract or preliminary title report regarding the Property from a title insurance
company of its choice (the ""Title Report""). Owner shall within sixty (60) days of the Effective Date provide
Tenant with any and all local, state or federal permits, approvals, authorizations, registrations, and licenses
applicable to the Property (""Owner Permits""), which shall be set forth in Schedule 4(a) hereto. The parties
hereto covenant and agree that notwithstanding anything to the contrary set forth herein, Tenant shall not
be liable to Owner or any third party on account of or otherwise with regard to any pre-existing defect,
condition or encumbrance on or with respect to the Property, title to the Property and/or any improvements
located on the Property, regardless of whether or such defect, condition or encumbrance is disclosed by the
Tests or the Title Report or Owner Permits

""Partial Termination Payment"" is defined in Section I.D.2.d of this Lease.
""Party"" and ""Parties"" are defined in the preamble of this Lease.
""Percentage Rent"" is defined in Paragraph II.D of this Lease.
""Permitted Use"" is defined in Subparagraph I.C.1 of this Lease.
""Person"" means any individual, partnership, limited liability company, corporation,
cooperative, trust, estate, government (or any branch or agency thereof), association or other entity.
""Plans and Specifications"" is defined in Section I.G.3.c of this Lease.
""Pre-Construction Rent"" is defined in Section II.A.1.a of this Lease

""Solar System Portion"" is defined in Section VII.B.1.a of this Lease. ""State"" means the
state or commonwealth in which the Property is located.
""Solar System Repair Portions"" is defined in Section VII.B.2 of this Lease.
""SSPA"" is defined in Subparagraph III.C.2 of this Lease.
""Storage and Staging Area Rent"" is defined in Section II.A.1.a of this Lease.
""Structural Analysis"" is defined in Subparagraph I.G.2 of this Lease.
""Structural Approval Date"" is defined in Subparagraph I.G.2 of this Lease..
""Structural Estimate"" is defined in Subparagraph I.G.2 of this Lease

●
●
●
EXECUTION COPY
(b) During the Term, Owner shall cooperate with Tenant and shall execute all documents
required to assist Tenant in obtaining all permits and to permit Tenant's intended use of the Premises and
the Easements in compliance with zoning, land use, utility service and building laws, rules, ordinances,
permits, approvals, variances and regulations. Owner shall not take any action that would adversely affect
Tenant's ability to obtain or maintain any governmental approval including without limitation mowing in
or within twelve feet (12') to any known wetlands. Owner hereby appoints Tenant as its agent and attorney-
in-fact for the limited purpose of making such filings and taking such actions as are necessary to obtain any
desired zoning and land use approvals and/or building permits regarding the Project and the Premises and
the Easements. Tenant represents that it has completed its wetlands characterization to its satisfaction, and
also understands that compliance with the State of Maine Site Location of Development Act (SLODA) and
all other applicable land use statutes and regulations is the sole responsibility of Tenant as of the Effective
Date, and that Tenant or its assigns shall indemnify the Owner for any and all expenses, damages, fines,
penalties or other costs arising in any way from the failure of the Tenant or its assigns to comply with all
applicable land use statutes and regulations, unless such failure to comply is based upon facts or
circumstances contained in a representation or warranty by Owner

""Storage and Staging Area Rent"" is defined in Section II.A.1.a of this Lease.
""Structural Analysis"" is defined in Subparagraph I.G.2 of this Lease.
""Structural Approval Date"" is defined in Subparagraph I.G.2 of this Lease..
""Structural Estimate"" is defined in Subparagraph I.G.2 of this Lease.
""Subsequent Owner"" is defined in Paragraph IX.B of this Lease.
""Tax Rent"" is defined in Subparagraph II.B.1 of this Lease.
""Tax Rent Due Date"" is defined in Subparagraph II.B.1 of this Lease.
""Tenant"" is defined in the preamble of this Lease.
""Tenant Breach"" is defined in Subparagraph VI.A.3 of this Lease

XI. LIST OF SCHEDULES AND EXHIBITS.
SCHEDULE 1 – DEFINITIONS
6704539 vl
6704539 vl
A.
B.
C.
D.
E.
F.
G.
LENDERS
SCHEDULE 2 – TERMINATION PAYMENT AMOUNTS
EXHIBIT A - PLAN SHOWING LAND AND IMPROVEMENTS
EXHIBIT B - PLAN SHOWING PREMISES
EXHIBIT C - ROOF WARRANTIES
EXHIBIT D - VIRTUAL NET METERING PROGRAM
EXHIBIT E - CERTAIN AGREEMENTS FOR THE BENEFIT OF SOLAR
[REMAINDER OF PAGE INTENTIONALLY LEFT BLANK]
44
IN WITNESS WHEREOF this Site Lease Agreement has been made and entered into as of the
Effective Date",6427.0,0.9525715132651549,0.763667434157544
Site Lease - GLD - Canton (ES).pdf,Lessee (Tenant) Entity Name,"By and between PWH Properties, LLC (""Owner""), and Canton G LC Solar, LLC a Maine limited liability company (""Tenant"").",,,,
Site Lease - GLD - Canton (ES).pdf,Lessor (Landlord) Entity Name,"By and between PWH Properties, LLC (""Owner""), and Canton G LC Solar, LLC a Maine limited liability company (""Tenant"")."," DEFINITIONS, DEMISE, PERMITTED USE, TERM, LICENSES,
INSTALLATION OBLIGATIONS.
Definitions.
Capitalized words, not otherwise defined in the preamble, recitals or body of this
Lease have the meanings set forth in Schedule 1 attached hereto.",200.0,0.8368200836820083,0.6376380883261686
Site Lease - GLD - Canton (ES).pdf,Liens,"4(e)- Tenant shall have the right to discharge all liens indicated in the title report and deduct the cost thereof from the Rent.
16(b)- Owner hereby waives any and all lien rights and/or security interests it may have, statutory or otherwise, in or otherwise with regard to the Solar Facility."," (e) If the state of title to the Property as set forth in the Title Report indicates any liens, claims or encumbrances which may interfere with Tenant's use and operation of the Premises and/or the Easements, Tenant shall have the right but not the obligation to either (i) discharge such liens, claims and/or encumbrances, if possible, and deduct the cost thereof from the Rent to become due hereunder, or (ii) terminate this Lease by providing written notice thereof to Owner. Provided, however, the Owner shall have thirty (30) days upon receipt of notice to clear any title issues prior to any action by Tenant. Upon and after such termination, neither Owner nor Tenant shall have any further obligation or liability under this Agreement except as otherwise expressly provided herein; for the avoidance of doubt, in the event that Tenant determines not to construct the Facility pursuant to this subparagraph, then the Tenant Project Documents will be assigned to Owner or its assigns at no additional cost to Owner",803.0,0.7872549019607843,0.897154931631711
Site Lease - GLD - Canton (ES).pdf,Non-Disturbance Requirements,," """"",,,
Site Lease - GLD - Canton (ES).pdf,Payment Terms,"3. Tenant shall pay to Owner an annual base rent (""Annual Rent"") as set forth below. Except as otherwise specifically provided in this Lease, all
rent shall be paid in equal quarterly installments in advance, without demand or setoff, no later than the first day of each January, April, July and October of each lease year;", There is no information about annual lease payments in the provided document.,268.0,0.8271604938271605,0.7198290086626562
Site Lease - GLD - Canton (ES).pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, There is no information about price in the context.,,,
Site Lease - GLD - Canton (ES).pdf,Prevailing Party Provision (Y/N),The prevailing party in any action or proceeding in court to enforce the terms of this Agreement shall be entitled to receive its reasonable attorneys' fees and other reasonable enforcement costs and expenses from the non-prevailing party., Section of the document:,217.0,0.9079497907949791,0.5098072630283944
Site Lease - GLD - Canton (ES).pdf,Property Size,"Hereby demises and leases to Tenant, and Tenant hereby leases from Owner, for the purposes described herein, ±19.9 acres thereof (the ""Premises""),",,,,
Site Lease - GLD - Canton (ES).pdf,Property Tax ($),," Property taxes, including personal property taxes levied solely on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - GLD - Canton (ES).pdf,Purchase Options,"Upon Owner's exercise of the right of first offer, Owner shall thereupon enter into a purchase and sale agreement with the Tenant upon the offered terms and conditions and the conveyance shall be required to close within thirty (30) days.", There is no information about Purchase Options in the provided document.,187.0,0.7857142857142857,0.6603220900474859
Site Lease - GLD - Canton (ES).pdf,Quiet Enjoyment,," Section 16. Quiet Enjoyment/Additional Owner Representations.
(a) Owner covenants that Tenant, upon paying the Rent and performing the covenants hereof
on the part of Tenant to be performed, shall and may peaceably and quietly have, hold and enjoy the
Premises and the Easements and all related appurtenances, rights, privileges and easements throughout the
Term hereof without any lawful hindrance by Owner and any person claiming by, through or under Owner.",,,
Site Lease - GLD - Canton (ES).pdf,Removal Requirements,," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")

2. Removal License. During the time period that Tenant is removing or
causing to be removed the Solar System from the Property pursuant to the terms of this Lease,
Tenant shall have a non-exclusive license for the Tenant Parties to enter onto the Installation,
Maintenance and Repair Access Areas with persons and equipment for the purpose of said
removal subject to all of the requirements and limitations set forth in Subparagraph I.E.1. above
of this Lease and also subject to the requirement that Tenant obtain and comply with all Removal
Approvals

4. Removal Staging License. During the time period that Tenant is removing
or causing to be removed the Solar System from the Property pursuant to the terms of this Lease,
a non-exclusive license for the Tenant Parties to enter onto the Installation, Maintenance and
Repair Staging Areas with persons, vehicles and equipment for the purpose of said removal
subject to all of the requirements and limitations set forth in Subparagraph I.E.3. above of this
Lease and also subject to the requirement that Tenant obtain and comply with all Removal
Approvals.
Fire, Casualty and Condemnation

For Removal.
B.
During the time period that Tenant is removing or causing to be removed the Solar
System from the Property pursuant to the terms of this Lease, the Tenant Parties can enter onto the
Premises with persons and equipment for the purpose of said removal subject to all of the
requirements and limitations set forth in Paragraph IV.A above of this Lease and also subject to
the requirement that Tenant obtain and comply with all Removal Approvals.
C. For Design, Engineering and Approval

If Tenant commits or suffers to be committed a Tenant Event
of Default, then in addition to Landlord's other rights and remedies under this Lease, subject to
the terms of this Section I.D.2a, Landlord can terminate this Lease by written notice (“Default
Termination Notice”) to Tenant in accordance with Paragraph X.B of this Lease (“Default
Termination""). On the occurrence of a Default Termination, neither Landlord nor Tenant shall
have any obligations or liabilities to the other by reason of this Lease, except for Landlord's other
remedies set forth in Paragraph VI.B of this Lease, Tenant's obligations under this Section
I.D.2.a and those obligations and/or liabilities which this Lease expressly states survive the
2
termination of this Lease. Upon a Default Termination, Tenant shall have access to the Premises
and the License Areas for up to ninety (90) days from the date of the Default Termination Notice
(“Default Removal Period”) to remove the Solar System from the Premises in accordance with
this Subsection I.D.2.a(i) During the Default Removal Period Tenant shall, at its sole cost and
expense, diligently remove the Solar System and/or all partially installed portions thereof from the
Premises in accordance with all Approvals, all Final Approvals, if applicable, and all Applicable
Laws and shall obtain all additional Governmental Agency and Local Utility approvals required
by Applicable Laws for such removal (""Removal Approvals"") (contingent upon Landlord signing
application forms, if required by the applicable Governmental Agency, at no cost and expense to
Landlord, required to obtain the Removal Approvals), shall comply with all Removal Approvals
and shall repair all damage and remove all alterations to the Property, including, but not limited
to, the Buildings and the Roofs, caused by said installation and/or partial installation of the Solar
System, in accordance with all Applicable Laws, such that the Property, including, but not limited
to the Buildings and the Roofs, is in the same condition as it was in prior to the commencement of
any installation and/or partial installation of the Solar System, normal wear and tear excepted,
referred to collectively in this Lease as the ""Removal Obligations."" The Removal Obligations also
include the obligation to remove all equipment and materials from all License Areas and to restore
all License Areas to the same condition that they were in prior to the placement of any materials
in connection with the Solar System, the removal thereof and/or the commencement of any
installation, partial installation and/or removal of the Solar System, normal wear and tear excepted

(a) If Owner elects not to waive the Tenant's obligation to undertake such removal, then all
personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility,
shall be removed by Tenant from the Premises within One Hundred Eighty (180) days after the expiration
or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon
the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably
restore the Property to its original condition, provided that it is understood that it would not be reasonable
to expect that any structures and mature trees removed in conjunction with the Project be replaced with
equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease
to remove the Solar Facility from the Premises without the consent of the Owner; provided, however, that
such removal of the Solar Facility does not itself serve to terminate this Lease; Tenant shall be responsible
for all payments under the Lease until the expiration of the term or other termination in conformance with
this Agreement",,,
Site Lease - GLD - Canton (ES).pdf,Removal Timeline & Expectations,"Tenant shall provide Owner with a minimum of thirty (60) days' notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"")."," Section 9. Removal of Solar Facility. Subject to the terms and conditions of this section, Tenant
shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall
- 6-
EXECUTION COPY
provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility
(""Tenant's Removal Notice"")",216.0,0.6118980169971672,0.9250364411043918
Site Lease - GLD - Canton (ES).pdf,Renewal Terms,"Tenant shall have three (3) options to extend this Lease, each option being for a tenn of five (5) years (each, a ""Renewal Term""). Tenant shall exercise such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease."," (c) Tenant shall have the right to extend the Feasibility and Permitting Period for two (2)
additional six (6) month periods (each a “Feasibility and Permitting Extension Period”; collectively the
""Feasibility and Permitting Extension Periods”) by providing written notice thereof to Owner at least ten
(10) days prior to expiration of the Feasibility and Permitting Period or the Feasibility Extension Period
then in effect, as applicable, provided that: (i) Tenant is diligently and in good faith seeking to obtain the
Approvals (as such term is hereinafter defined); (ii) a required Approval has not been rejected without an
opportunity to appeal; and (iii) Tenant pays to Owner the sum of Five Thousand Dollars ($5,000) for each
Feasibility and Permitting Extension Period that Tenant extends in accordance with the terms hereof, each
such payment to be made prior to the commencement of the Feasibility and Permitting Extension Period",709.0,0.7542553191489362,0.8401352055485568
Site Lease - GLD - Canton (ES).pdf,Rent Amount,Section 3.," II. RENT
A. RENT.
1. Base Rent.
a. Pre-Construction Rent. During the Pre-Construction Period, Tenant shall pay to Landlord as
Base Rent the sum of One Thousand Dollars ($1,000.00) per month, payable in advance on the first
day of each month during the Pre-Construction Period.
b. Storage and Staging Area Rent. During the Storage and Staging Period, Tenant shall pay to
Landlord as Base Rent the sum of One Thousand Dollars ($1,000.00) per month, payable in advance
on the first day of each month during the Storage and Staging Period.
c. Post-Construction Rent. During the Post-Construction Period, Tenant shall pay to Landlord as
Base Rent the sum of One Thousand Dollars ($1,000.00) per month, payable in advance on the first
day of each month during the Post-Construction Period.",775.0,0.9885204081632653,0.6004832420588015
Site Lease - GLD - Canton (ES).pdf,Rent Calculation,," II. RENT
A. DEFINITIONS
""Cure Amount"" is defined in Section II.A.1.c of this Lease.
""Default Escrow"" is defined in Section II.A.1.c of this Lease.
""Default Escrow Notice"" is defined in Section II.A.1.c of this Lease.
""Pre-Construction Rent"" is defined in Section II.A.1.a of this Lease
""Storage and Staging Area Rent"" is defined in Section II.A.1.a of this Lease.
""Tax Rent"" is defined in Subparagraph II.B.1 of this Lease.",,,
Site Lease - GLD - Canton (ES).pdf,Rent Commencement,"Commencing on the date that Central Maine Power (""CMP"") issues the Permission to Operate (PTO) or the final analogous permit or approval allowing the Project to begin delivering electrical output to the grid at its rated capacity (the ""Commencement Date"")", Section II.A.1.b of this Lease.,236.0,0.9254901960784314,0.5469755824225409
Site Lease - GLD - Canton (ES).pdf,Rent Escalator (Amount),Annual Rent for Years 3-20: Previous year Annual Rent increased by 2%,,,,
Site Lease - GLD - Canton (ES).pdf,Rent Escalator (Y/N),,,,,
Site Lease - GLD - Canton (ES).pdf,Rent Escalator Effective Date,Annual Rent for Years 3-20: Previous year Annual Rent increased by 2%, There is no information about Rent Escalator Effective Date in the context.,59.0,0.7763157894736842,0.6941384183121078
Site Lease - GLD - Canton (ES).pdf,SNDA,," 4. SNDA. Landlord covenants that it will use commercially reasonable efforts
to obtain a SNDA from any Lender who now has or may in the future obtain a security interest in
the Property. Commercially reasonable efforts do not include the commencement or prosecution
of litigation or paying a fee to obtain a SNDA. However, Tenant has the right but not the
obligation, to pay such a fee to such a Lender. As of the Effective Date, the Property (check one
box) [] is [X] is not subject an existing mortgage. Notwithstanding the foregoing, Tenant
acknowledges that Landlord can at any time and from time to time finance or refinance the
Property and the Premises and provide security interests, including mortgages, in the Property
and the Premises in connection therewith, so long as Landlord uses commercially reasonable
efforts to obtain a SNDA from any such Lender. Commercially reasonable efforts do not include
the commencement or prosecution of litigation or paying a fee to obtain a SNDA; provided,
however, Tenant has the right but not the obligation, to pay such a fee to such Lender",,,
Site Lease - GLD - Canton (ES).pdf,Site Access Rights,," (g) Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements
(the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease
and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate
no more than 180 days following issuance of the PTO unless specifically designated as having a longer
period in Exhibit B. Tenant shall have the right to park its vehicles on Owner's Property when Tenant is
constructing, removing, replacing and/or servicing its Solar Facility, provided that such parking does not
unreasonably interfere with Owner's use of the Property; such parking is limited to those areas depicted on
the plan attached as Exhibit B. Tenant hereby grants Owner the nonexclusive right to access the perimeter
of the Leased Premises, including operation of vehicles and maintenance of the area outside of the fencing
of the Facility but within the boundaries of the Leased Premises. This grant is not revocable during the
term of the Lease as it may be renewed",,,
Site Lease - GLD - Canton (ES).pdf,Site Control Terms,," (a) During the period commencing on the Effective Date and terminating twelve (12) months
thereafter (as the same may be extended pursuant to Section 4(c) hereof) (the “Feasibility and Permitting
Period""), Tenant, and its agents and contractors, are hereby granted the right, at Tenant's sole cost and
expense, to enter upon the Property and conduct such analyses, tests, reviews, inspections and studies
(collectively, the “Tests"") as Tenant deems necessary to determine the Property's suitability for Tenant's
intended use thereof and to obtain any and all permits, licenses, agreements and entitlements necessary for
Tenant's intended use of the Property. Tenant shall provide a copy of permit applications to Owner upon
filing and shall provide updates upon Owner's reasonable request. An anticipated list of tenant permits is
attached as Schedule 4(a). Such Tests may include, but are not limited to, surveys, soil tests, environmental
evaluations, solar assessments, and such other Tests as Tenant deems necessary or desirable. In addition,
Tenant may obtain an abstract or preliminary title report regarding the Property from a title insurance
company of its choice (the ""Title Report""). Owner shall within sixty (60) days of the Effective Date provide
Tenant with any and all local, state or federal permits, approvals, authorizations, registrations, and licenses
applicable to the Property (""Owner Permits""), which shall be set forth in Schedule 4(a) hereto. The parties
hereto covenant and agree that notwithstanding anything to the contrary set forth herein, Tenant shall not
be liable to Owner or any third party on account of or otherwise with regard to any pre-existing defect,
condition or encumbrance on or with respect to the Property, title to the Property and/or any improvements
located on the Property, regardless of whether or such defect, condition or encumbrance is disclosed by the
Tests or the Title Report or Owner Permits",,,
Site Lease - GLD - Canton (ES).pdf,Site Lease Prepayment (Amount),," SCHEDULE 2
TERMINATION PAYMENT AMOUNTS
The amount of the Termination Payment for each year of the Term is as follows (subject
to adjustment as provided in the final paragraph of this Schedule 2):
6704539 v1
6704539 vl
Year 1
Year 2
Year 3
Year 4
Year 5
Year 6
Year 7
Year 8
Year 9
Year 10
Year 11
Year 12
Year 13
Year 14
Year 15
Year 16
Year 17
Year 18
Year 19
Year 20
Year 21
Year 22
Year 23
Year 24
Year 25
no termination
no termination
no termination
no termination
no termination
$1,254,567
$1,188,741
$1,122,170
$1,054,845
$986,756
$917,891
$848,242
$777,795
$706,542
$634,472
$561,575
$487,840
$413,257
$337,815
$261,505
$211,001
$159,609
$107,318
$54,118",,,
Site Lease - GLD - Canton (ES).pdf,Site Lease Prepayment (Y/N),," """"",,,
Site Lease - GLD - Canton (ES).pdf,Summary of Economic Terms,," """"",,,
Site Lease - GLD - Canton (ES).pdf,Termination & Removal - Lessee,,,,,
Site Lease - GLD - Canton (ES).pdf,Termination & Removal - Lessor,,,,,
Site Lease - GLD - Canton (ES).pdf,Termination - Notice Requirements,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Amendments and/or Estoppels,," (i)
(a)
(ii)
(iii)
(iv)
(v)
(vi)
(vii)
(ix)
(X)
That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in
full force and effect);
(xi)
That the Agreement attached to the Estoppel Certificate is a true and correct copy
of this Agreement, and all amendments hereto, and constitutes the entire agreement
between Owner and Tenant relating to the Solar Facility;
That to the knowledge of Owner, Tenant has not previously assigned or
hypothecated its rights or interests under this Agreement, except as described in
such Estoppel Certificate with as much specificity as Owner is able to provide;
(viii) Owner is not aware of any event, act, circumstance or condition constituting a force
majeure event under the Agreement;
The term of this Agreement and the Rent and any additional charges pursuant to
this Lease;
The date through which Tenant has paid the Rent;
Neither party to the Agreement is in default nor has either breached the Agreement
and, to the best of Owner's knowledge, no facts or circumstances exist which, with
the passage of time or the giving of notice or both, would constitute a default or
breach by either such party under this Agreement;
There are no actions pending against Owner under the bankruptcy or any similar
laws of the United States or any state;
Owner has not paid any amounts or received any claims under the
indemnification provisions in the Agreement;
Tenant does not owe any indemnity payments to Owner and Owner has no
existing counterclaims, offsets or defenses against Tenant under the Agreement;
There are no proceedings pending or, to Owner's knowledge, threatened against or
affecting Owner in any court or by or before any court, governmental authority or
arbitration board or tribunal which could reasonably be expected to have a material
adverse effect on the ability of Owner to perform its obligations under the
Agreement;
- 11 -
(b)
(xii)
(b)
(xiii)
(xiv)
There are no disputes or proceedings between Owner and Tenant related to the
Agreement;
The assignment of certain direct or indirect equity interests in Tenant to the
Financing Entity will not violate the terms and conditions of the Agreement, and
any related consent or notice to Owner under the Agreement is hereby deemed
satisfied;
Owner agrees (i) to provide notice of any default by Tenant under the Agreement
to Financing Entity at an address provided to Owner by Tenant and (ii) such
Financing Entity is a Financing Entity pursuant to Section 18 of the Agreement;
and
(xv)
Such other matters as are reasonably requested by Tenant or its Financing Entities",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessee,"6a. Upon notice to Owner, Tenant shall have the right to assign or transfer its rights under this Agreement, in whole or in part, to any person or any business entity at any time, subject to the assignee assuming all of Tenant’s obligations hereunder. After delivery by Tenant to Owner of an instrument of assumption by an assignee wherein such assignee assumes all of the obligations of Tenant under this Agreement, Tenant will thereafter be relieved of all liabilities and obligations pursuant to this Agreement.",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessor,6b. Owner may assign its rights and obligations under this Agreement to its successor in interest in and to the Property without the prior consent of Tenant.,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Co-terminus with PPA (Y/N),, Section of the document: Paragraph II.D of this Lease,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Default,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Effective Date,See Section 22o & comment on this section, EFFECTIVE DATE: Effective Date is defined in the preamble of this Lease.,54.0,0.7397260273972602,0.5836181009679682
Site Lease - GLD - Hi Lo Biddy.pdf,Eminent Domain,," If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority. If less than the whole or substantially the whole of the
Buildings, Improvements or the Premises is thus taken or sold, Landlord (whether or not the
Premises is affected thereby) may in its reasonable discretion terminate this Lease by giving
written notice thereof to Tenant in which event this Lease shall terminate as of the date when
physical possession of such portion of the Buildings, Improvements or Premises is taken by the",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Expiration Date,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Fee Simple Owner (Y/N),16d. Owner is the fee owner of the Premises and the Easement," """"",59.0,0.9833333333333333,0.5435214757106369
Site Lease - GLD - Hi Lo Biddy.pdf,First Payment Due,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Force Majeure,," Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Governing Law,Section 22i & page 1,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Initial Term,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date"," During the Term, Owner shall cooperate with Tenant and shall execute all documents
required to assist Tenant in obtaining all permits and to permit Tenant's intended use of the Premises and
the Easements in compliance with zoning, land use, utility service and building laws, rules, ordinances,
permits, approvals, variances and regulations.",253.0,0.7397660818713451,0.6461860954631989
Site Lease - GLD - Hi Lo Biddy.pdf,Lessee (Tenant) Entity Name,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Lessor (Landlord) Entity Name,," DEFINITIONS, DEMISE, PERMITTED USE, TERM, LICENSES,
INSTALLATION OBLIGATIONS.
Definitions.
Capitalized words, not otherwise defined in the preamble, recitals or body of this
Lease have the meanings set forth in Schedule 1 attached hereto.",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Liens,," (e) If the state of title to the Property as set forth in the Title Report indicates any liens, claims
or encumbrances which may interfere with Tenant's use and operation of the Premises and/or the
Easements, Tenant shall have the right but not the obligation to either (i) discharge such liens, claims and/or
encumbrances, if possible, and deduct the cost thereof from the Rent to become due hereunder, or (ii)
terminate this Lease by providing written notice thereof to Owner. Provided, however, the Owner shall
have thirty (30) days upon receipt of notice to clear any title issues prior to any action by Tenant. Upon and
after such termination, neither Owner nor Tenant shall have any further obligation or liability under this
Agreement except as otherwise expressly provided herein; for the avoidance of doubt, in the event that
Tenant determines not to construct the Facility pursuant to this subparagraph, then the Tenant Project
Documents will be assigned to Owner or its assigns at no additional cost to Owner",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Non-Disturbance Requirements,, There is no information about Non-Disturbance Requirements in the context.,,,
