file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - GLD - Canton (ES).pdf,Termination & Removal - Lessor,,,,,
Site Lease - GLD - Canton (ES).pdf,Termination - Notice Requirements,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Amendments and/or Estoppels,," ```
(i)
(a)
(ii)
(iii)
(iv)
(v)
(vi)
(vii)
(ix)
(X)
That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in
full force and effect);
(xi)
That the Agreement attached to the Estoppel Certificate is a true and correct copy
of this Agreement, and all amendments hereto, and constitutes the entire agreement
between Owner and Tenant relating to the Solar Facility;
That to the knowledge of Owner, Tenant has not previously assigned or
hypothecated its rights or interests under this Agreement, except as described in
such Estoppel Certificate with as much specificity as Owner is able to provide;
(viii) Owner is not aware of any event, act, circumstance or condition constituting a force
majeure event under the Agreement;
The term of this Agreement and the Rent and any additional charges pursuant to
this Lease;
The date through which Tenant has paid the Rent;
Neither party to the Agreement is in default nor has either breached the Agreement
and, to the best of Owner's knowledge, no facts or circumstances exist which, with
the passage of time or the giving of notice or both, would constitute a default or
breach by either such party under this Agreement;
There are no actions pending against Owner under the bankruptcy or any similar
laws of the United States or any state;
Owner has not paid any amounts or received any claims under the
indemnification provisions in the Agreement;
Tenant does not owe any indemnity payments to Owner and Owner has no
existing counterclaims, offsets or defenses against Tenant under the Agreement;
There are no proceedings pending or, to Owner's knowledge, threatened against or
affecting Owner in any court or by or before any court, governmental authority or
arbitration board or tribunal which could reasonably be expected to have a material
adverse effect on the ability of Owner to perform its obligations under the
Agreement;
- 11 -
(b)
(xii)
(b)
(xiii)
(xiv)
There are no disputes or proceedings between Owner and Tenant related to the
Agreement;
The assignment of certain direct or indirect equity interests in Tenant to the
Financing Entity will not violate the terms and conditions of the Agreement, and
any related consent or notice to Owner under the Agreement is hereby deemed
satisfied;
Owner agrees (i) to provide notice of any default by Tenant under the Agreement
to Financing Entity at an address provided to Owner by Tenant and (ii) such
Financing Entity is a Financing Entity pursuant to Section 18 of the Agreement;
and
(xv)
Such other matters as are reasonably requested by Tenant or its Financing Entities

(a) Owner or Tenant shall from time to time, within ten (10) days after receipt of the other
party's written request therefor, deliver a written statement addressed to the requesting party and/or to any
Financing Entity (as specified by Tenant) (each an “Estoppel Certificate”) certifying all or some of the
below:
(i) That the Agreement is unmodified and in full force and effect (or if modified, a
brief description of such modification and that this Agreement as so modified is in full force and
effect);
(ii) That the Agreement attached to the Estoppel Certificate is a true and correct copy
of this Agreement, and all amendments hereto, and constitutes the entire agreement between Owner
and Tenant relating to the Solar Facility;
(iii) That to the knowledge of Owner, Tenant has not previously assigned or
hypothecated its rights or interests under this Agreement, except as described in such Estoppel
Certificate with as much specificity as Owner is able to provide;
(iv) The term of this Agreement and the Annual Rent then in effect and any additional
charges pursuant to this Lease;
(v)
The date through which Tenant has paid the Rent;
(vi)
Neither party to the Agreement is in default nor has either breached the Agreement
and, to the best of Owner's knowledge, no facts or circumstances exist which, with the passage of
time or the giving of notice or both, would constitute a default or breach by either such party under
this Agreement;
- 12 -
EXECUTION COPY
(vii) There are no actions pending against Owner under the bankruptcy or any similar
laws of the United States or any state;
(viii) Owner is not aware of any event, act, circumstance or condition constituting a
Force Majeure Event under the Agreement (“Force Majeure Event” meaning, in relation to a Party,
any act, event or circumstance, to the extent to which the cause of such act, event or circumstance
is not of such Party's making nor within that Party's reasonable control, including without
limitation, acts of God, natural disasters or catastrophic events such as epidemics, pandemics,
nuclear accidents, fire, flood, typhoons or earthquakes, war, civil disturbances, insurrections,
accidents, damage to its facilities, labor disputes, embargos, acts of any governmental body not
attributable to such Party's failure to comply with this Agreement);
(ix) Owner has not paid any amounts or received any claims under the indemnification
provisions in the Agreement;
(x) Tenant does not owe any indemnity payments to Owner and Owner has no existing
counterclaims, offsets or defenses against Tenant under the Agreement;
(xi) There are no proceedings pending or, to Owner's knowledge, threatened against or
affecting Owner in any court or by or before any court, governmental authority or arbitration board
or tribunal which could reasonably be expected to have a material adverse effect on the ability of
Owner to perform its obligations under the Agreement;
(xii) There are no disputes or proceedings between Owner and Tenant related to the
Agreement;
(xiii) The assignment of certain direct or indirect equity interests in Tenant to the
Financing Entity will not violate the terms and conditions of the Agreement, and any related consent
or notice to Owner under the Agreement is hereby deemed satisfied;
(xiv) Owner agrees (i) to provide notice of any default by Tenant under the Agreement
to Financing Entity at an address provided to Owner by Tenant and (ii) such Financing Entity is a
Financing Entity pursuant to Section 18 of the Agreement; and
(xv) Such other matters as are reasonably requested by Tenant or its Financing Entities
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessee,"6a. Upon notice to Owner, Tenant shall have the right to assign or transfer its rights under this Agreement, in whole or in part, to any person or any business entity at any time, subject to the assignee assuming all of Tenant’s obligations hereunder. After delivery by Tenant to Owner of an instrument of assumption by an assignee wherein such assignee assumes all of the obligations of Tenant under this Agreement, Tenant will thereafter be relieved of all liabilities and obligations pursuant to this Agreement.",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessor,6b. Owner may assign its rights and obligations under this Agreement to its successor in interest in and to the Property without the prior consent of Tenant.,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Co-terminus with PPA (Y/N),, Section of the document: Paragraph II.D of this Lease,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Default,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Effective Date,See Section 22o & comment on this section," THIS GROUND LEASE AGREEMENT (this “Lease”) is made and entered into as of the 4th day of February, 2016 (the “Effective Date”).",107.0,0.8359375,0.5832495707192099
Site Lease - GLD - Hi Lo Biddy.pdf,Eminent Domain,," ```
If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority. If less than the whole or substantially the whole of the
Buildings, Improvements or the Premises is thus taken or sold, Landlord (whether or not the
Premises is affected thereby) may in its reasonable discretion terminate this Lease by giving
written notice thereof to Tenant in which event this Lease shall terminate as of the date when
physical possession of such portion of the Buildings, Improvements or Premises is taken by the
condemning authority. In the event that the Premises is not affected by the taking, then Landlord
or Tenant may terminate this Lease only in the event that in the reasonable determination of
whichever of Landlord or Tenant is so terminating this Lease, the Buildings or Improvements
require demolition or substantial rehabilitation. If twenty-five percent (25%) of the Premises or
twenty (20%) percent or more of the Solar System is thus taken or sold, Tenant may terminate this
Lease by giving written notice thereof to Landlord in which event this Lease shall terminate as of
the date when physical possession of such portion of the Property is taken by the condemning
authority.
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Expiration Date,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Fee Simple Owner (Y/N),16d. Owner is the fee owner of the Premises and the Easement," Owner hereby represents and warrants to Tenant that except as disclosed in Schedule 16
hereto: (i) Owner is the fee owner of the Premises and the Easements and the lands immediately adjacent
thereto which comprise the easements and rights of way granted to Tenant hereunder; (ii) such ownership
is free and clear of all liens, claims and encumbrances other than those which do not interfere with Tenant's
use of and operations at the Premises and the Easements; (iii) Owner has the lawful right and authority to
execute this Lease and to grant the leasehold interests, easements, rights of way and other rights described
herein; (iv) the Property (including the Premises and the Easements), and all improvements located thereon
(other than improvements constructed by Tenant), are in substantial compliance with all laws, rules,
regulations and ordinances, including, but not limited to, environmental, building, life/safety, disability and
other laws, codes and regulations of applicable governmental authorities, and the Owner Permits; and (v)
Owner has obtained and delivered to Tenant the consents of all parties other than Owner that hold any
encumbrance upon or interest in the Premises and/or the Easements to the existence, execution and delivery
of this Lease, the granting of a leasehold interest in the Premises and the granting of the Easements to
Tenant in accordance with the terms hereof, and Tenant’s and its successors and assigns utilization of the
Premises and the Easements for the purposes described herein",1469.0,0.9613874345549738,0.8110959527057326
Site Lease - GLD - Hi Lo Biddy.pdf,First Payment Due,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Force Majeure,," ```
Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Governing Law,Section 22i & page 1,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Initial Term,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date"," D.
1.
Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.",199.0,0.7262773722627737,0.8012504155835556
Site Lease - GLD - Hi Lo Biddy.pdf,Lessee (Tenant) Entity Name,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Lessor (Landlord) Entity Name,," ```
Brixmor Felicita Town Center LLC
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Liens,," ```
(e) If the state of title to the Property as set forth in the Title Report indicates any liens, claims
or encumbrances which may interfere with Tenant's use and operation of the Premises and/or the
Easements, Tenant shall have the right but not the obligation to either (i) discharge such liens, claims and/or
encumbrances, if possible, and deduct the cost thereof from the Rent to become due hereunder, or (ii)
terminate this Lease by providing written notice thereof to Owner. Provided, however, the Owner shall
have thirty (30) days upon receipt of notice to clear any title issues prior to any action by Tenant. Upon and
after such termination, neither Owner nor Tenant shall have any further obligation or liability under this
Agreement except as otherwise expressly provided herein; for the avoidance of doubt, in the event that
Tenant determines not to construct the Facility pursuant to this subparagraph, then the Tenant Project
Documents will be assigned to Owner or its assigns at no additional cost to Owner
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Non-Disturbance Requirements,," ```
24. Non-Disturbance Agreement.  No later than the Rent Commencement Date, Landlord hall provide to Tenant an agreement, in form and substance acceptable to Tenant, from any and all current beneficiaries of mortgages/deeds of trust, or any other holders of liens on or superior interests in the Land or any portion thereof, whereby each such beneficiary and lienholder agrees not to disturb Tenant’s rights under this Lease.  In addition, Landlord shall use commercially reasonable efforts to obtain a Subordination and Non-Disturbance Agreement (defined in Section 31 hereof) in favor of Tenant from each such existing beneficiary of any mortgagee/deed of trust or other lien holder with respect to the Land.
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Payment Terms,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement
Payment #2: Fifteen Thousand Dollars ($15,000), payable by Tenant within 5 days of execution of this Agreement by all parties.
Fifty-Nine Thousand Dollars ($59,000), due and owing upon the later of (i) the date of the start of commercial operations (the “Commencement Date”) as defined in this Land Lease Agreement, or (ii) January 15, 2022."," ```
II. RENT.
A. Base Rent.
1. Base Rent Payments.
a. Pre-Construction Rent. Tenant shall pay to Landlord, as Pre-Construction Rent, the sum of One Hundred Thousand Dollars ($100,000) per month, commencing on the Effective Date and continuing on the first day of each calendar month thereafter through and including the month in which the Structural Approval Date occurs.
b. Storage and Staging Area Rent. Tenant shall pay to Landlord, as Storage and Staging Area Rent, the sum of Twenty-Five Thousand Dollars ($25,000) per month, commencing on the first day of the calendar month following the month in which the Structural Approval Date occurs and continuing on the first day of each calendar month thereafter through and including the month in which the Substantial Completion Date occurs.
c. Post-Construction Rent. Tenant shall pay to Landlord, as Post-Construction Rent, the sum of One Hundred Thousand Dollars ($100,000) per month, commencing on the first day of the calendar month following the month in which the Substantial Completion Date occurs and continuing on the first day of each calendar month thereafter through and including the end of the Term.
```",876.0,0.7487179487179487,0.8298531845879041
Site Lease - GLD - Hi Lo Biddy.pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",, There is no information about price in the context.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Prevailing Party Provision (Y/N),," ```
Section of the document:
Tenant shall be exclusively responsible for providing to Owner written notification of
the notice addresses for each Financing Entity. Each such Financing Entity shall thereupon have the right,
but shall not in any manner whatsoever be obligated, to cure such default within the applicable time periods
set forth below in this Section 20(a), and without the payment of any default charges, fees, late charges or
interest that might otherwise be payable by Tenant hereunder. Owner shall not terminate the Lease or
exercise its other rights or remedies under the Lease:
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Property Size,"1. Owner hereby demises and leases to Tenant, and Tenant hereby leases from Owner, for the purposes described herein, the portion of the Property depicted as “Area Included in Ground Lease, approximately 4 Acres,” on the Site Plan (the “Premises”)",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Property Tax ($),," Section 8. Taxes. As of the Effective Date, Tenant agrees to pay or cause to be paid when due all
state and local personal property taxes, real estate taxes, municipal charges and assessments due against the
Solar Facility. Nothing in this Section 8 shall be construed as limiting Tenant's right to contest, appeal or
challenge any tax assessment. If property taxes associated solely with the Premises cannot be reasonably
determined, property taxes shall be pro-rated based on land area and the value of the land improvements as
shown on the assessment records of the town. Property taxes, including personal property taxes levied solely
on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Purchase Options,," """"",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Purchase Options (Y/N),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Quiet Enjoyment,," Landlord represents, warrants and covenants that Landlord has lawful authorization to use and occupy the Premises and that Tenant, subject to all of the terms and conditions of this Lease, and provided that Tenant has not committed or suffered to be committed a Tenant Event of Default, shall have quiet and peaceful possession of the Premises for the permitted Use, free from any claim of any Person of superior title thereto without hindrance to or interference with or molestation of Tenant's quiet enjoyment thereof, throughout the Term

Section 16. Quiet Enjoyment/Additional Owner Representations.
(a) Owner covenants that Tenant, upon paying the Rent and performing the covenants hereof on the part of Tenant to be performed, shall and may peaceably and quietly have, hold and enjoy the Premises and the Easements and all related appurtenances, rights, privileges and easements throughout the Term hereof without any lawful hindrance by Owner and any person claiming by, through or under Owner. Except in cases of emergency, Owner shall not have access to the Premises unless accompanied by Tenant personnel",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Removal Requirements,"9. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant’s option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the Expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition"," ```
Tenant shall have access to the Premises and the License Areas for up to ninety (90) days from the date of the Default Termination Notice (“Default Removal Period”) to remove the Solar System from the Premises in accordance with this Subsection I.D.2.a(i) During the Default Removal Period Tenant shall, at its sole cost and expense, diligently remove the Solar System and/or all partially installed portions thereof from the Premises in accordance with all Approvals, all Final Approvals, if applicable, and all Applicable Laws and shall obtain all additional Governmental Agency and Local Utility approvals required by Applicable Laws for such removal (""Removal Approvals"") (contingent upon Landlord signing application forms, if required by the applicable Governmental Agency, at no cost and expense to Landlord, required to obtain the Removal Approvals), shall comply with all Removal Approvals and shall repair all damage and remove all alterations to the Property, including, but not limited to, the Buildings and the Roofs, caused by said installation and/or partial installation of the Solar System, in accordance with all Applicable Laws, such that the Property, including, but not limited to the Buildings and the Roofs, is in the same condition as it was in prior to the commencement of any installation and/or partial installation of the Solar System, normal wear and tear excepted, referred to collectively in this Lease as the ""Removal Obligations."" The Removal Obligations also include the obligation to remove all equipment and materials from all License Areas and to restore all License Areas to the same condition that they were in prior to the placement of any materials in connection with the Solar System, the removal thereof and/or the commencement of any installation, partial installation and/or removal of the Solar System, normal wear and tear excepted
```",1472.0,0.7800741918388977,0.9071077653891291
Site Lease - GLD - Hi Lo Biddy.pdf,Removal Timeline & Expectations,"9. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant’s option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the Expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition"," ```
Tenant shall have a period of 60 days after the Termination Date to remove the Solar System from the Premises and restore the License Areas, at its cost and expense, in accordance with all the Removal Obligations and shall have a license to access and remove the Solar System during such 60-day period following the Termination Date.
```",467.0,0.7342767295597484,0.8805529141452343
Site Lease - GLD - Hi Lo Biddy.pdf,Renewal Terms,," ```
Tenant shall have three (3) options to extend this Lease, each option being for a term of five (5) years (each, a “Renewal Term”). Tenant shall exercise such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Amount,"3. Total Rent for the term of the Lease is Seventy-Six Thousand, Five Hundred Dollars ($76,500.00)"," ```
Paragraph I.A:
...intending to be legally bound hereby and in consideration of the Premises, the Rent, as this term is defined Paragraph I.A of this Lease, the mutual promises and covenants contained herein and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, Tenant and Landlord hereby agree as follows:
```",300.0,0.8241758241758241,0.7025587513982582
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Calculation,," ```
Tenant shall pay five percent (5%) of Tenant's Gross Revenues (as defined below)
derived from and attributable to the Solar System (the ""Percentage Rent""), which Percentage Rent
shall be paid on a semi-annual basis on or before July 31st (with respect to the period from January
1st through June 30th) and on or before January 31st (with respect to the period from July 1st
through December 31st) during each year of the Term after the Commercial Operation Date.
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Commencement,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement"," For the purposes of this Lease, ""Gross Revenues” shall mean (i) the actual gross revenues received by Tenant from the sale and delivery of Clean Energy Credits to Landlord and Other Tenants or occupants of the Property pursuant to one or more Solar Service Participation Agreements, or by any licensee, concessionaire or other person in, at, from, or arising out of the Tenant's Permitted Use of the Premises, including, but not limited to, revenues received from the administration of the VNMP and any sales of Energy Output, in excess of the Energy Output consumed on the Property, to the Local Utility.",516.0,0.8514851485148515,0.637671186683892
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator (Amount),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator (Y/N),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator Effective Date,," Commencing on the Commercial Operation Date and for each year of the
Term thereafter, Tenant shall pay Landlord Twenty Eight Thousand and Five Hundered Dollars
($28,500.00) per annum (""Base Rent""), based on the Expected Capacity, with an annual escalation
of 2% percent",,,
Site Lease - GLD - Hi Lo Biddy.pdf,SNDA,," ```
4. SNDA. Landlord covenants that it will use commercially reasonable efforts
to obtain a SNDA from any Lender who now has or may in the future obtain a security interest in
the Property. Commercially reasonable efforts do not include the commencement or prosecution
of litigation or paying a fee to obtain a SNDA. However, Tenant has the right but not the
obligation, to pay such a fee to such a Lender. As of the Effective Date, the Property (check one
box) [] is [X] is not subject an existing mortgage. Notwithstanding the foregoing, Tenant
acknowledges that Landlord can at any time and from time to time finance or refinance the
Property and the Premises and provide security interests, including mortgages, in the Property
and the Premises in connection therewith, so long as Landlord uses commercially reasonable
efforts to obtain a SNDA from any such Lender. Commercially reasonable efforts do not include
the commencement or prosecution of litigation or paying a fee to obtain a SNDA; provided,
however, Tenant has the right but not the obligation, to pay such a fee to such Lender
```",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Site Access Rights,"5g. Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements (the “Access”) at all times during the Feasibility, Permitting and Construction Period, and Operations Term of this Lease and any Renewal Term. Tenant shall have the right to park its vehicles on Owner’s Property when Tenant is constructing, removing, replacing and/or servicing its Solar Facility, provided that such parking does not unreasonably interfere with Owner's use of the Property."," ```
Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements
(the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease
and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate
no more than 180 days following issuance of the PTO unless specifically designated as having a longer
period in Exhibit B.
```",216.0,0.4462809917355372,0.912161686204215
Site Lease - GLD - Hi Lo Biddy.pdf,Site Control Terms,," (a) During the period commencing on the day that is thirty-one (31) days after the Public
Utility Commission issues a Certificate of Public Good for the Facility in a form and with
conditions acceptable to System Owner, and terminating twelve (12) months thereafter (as
the same may be extended pursuant to Section 4(c) hereof) (the ""Feasibility, Permitting and
Construction Period""), Tenant, and its agents and contractors, are hereby granted the right,
at Tenant's sole cost and expense, to enter upon the Property and conduct such analyses,
tests, reviews, inspections and studies (collectively, the ""Tests"") as Tenant deems necessary
to determine the Property's suitability for Tenant's intended use thereof and to obtain any
and all permits, licenses, agreements and entitlements necessary for Tenant's intended use
of the Property. Such Tests may include, but are not limited to, surveys, soil tests,
environmental evaluations, solar assessments, and such other Tests as Tenant deems
necessary or desirable. In addition, Tenant may obtain an abstract or preliminary title report
regarding the Property from a title insurance company of its choice (the ""Title Report"")",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Site Lease Prepayment (Amount),"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement"," SCHEDULE 2
TERMINATION PAYMENT AMOUNTS
The amount of the Termination Payment for each year of the Term is as follows (subject
to adjustment as provided in the final paragraph of this Schedule 2):
6704539 v1
6704539 vl
Year 1
Year 2
Year 3
Year 4
Year 5
Year 6
Year 7
Year 8
Year 9
Year 10
Year 11
Year 12
Year 13
Year 14
Year 15
Year 16
Year 17
Year 18
Year 19
Year 20
Year 21
Year 22
Year 23
Year 24
Year 25
no termination
no termination
no termination
no termination
no termination
$1,254,567
$1,188,741
$1,122,170
$1,054,845
$986,756
$917,891
$848,242
$777,795
$706,542
$634,472
$561,575
$487,840
$413,257
$337,815
$261,505
$211,001
$159,609
$107,318
$54,118",585.0,0.8836858006042296,0.685505420933188
Site Lease - GLD - Hi Lo Biddy.pdf,Site Lease Prepayment (Y/N),"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement"," """"",147.0,0.9932432432432432,0.5553901368038212
Site Lease - GLD - Hi Lo Biddy.pdf,Summary of Economic Terms,," """"",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Termination & Removal - Lessee,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Termination & Removal - Lessor,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Termination - Notice Requirements,9. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement,,,,
