file_name,key_item,Legal Terms,Predicted Legal Terms,levenshtein_distance,levenshtein_distance_scaled,cosine_similarity
Site Lease - GLD - Canton (ES).pdf,Removal Requirements,,"**VII. REMOVAL AND RELOCATION.**

**A.**

1. If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost and expense, remove the Solar System from the Premises and restore the License Areas in accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations survive the termination of this Lease until said Removal Obligations are fully completed. Tenant shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date

**B.**

During the time period that Tenant is removing or causing to be removed the Solar System from the Property pursuant to the terms of this Lease, the Tenant Parties can enter onto the Premises with persons and equipment for the purpose of said removal subject to all of the requirements and limitations set forth in Paragraph IV.A above of this Lease and also subject to the requirement that Tenant obtain and comply with all Removal Approvals.

**C.**

For Design, Engineering and Approval

**Section 9. Removal of Solar Facility.** Subject to the terms and conditions of this section, Tenant shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"")",,,
Site Lease - GLD - Canton (ES).pdf,Removal Timeline & Expectations,"Tenant shall provide Owner with a minimum of thirty (60) days' notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"").","**VII. REMOVAL AND RELOCATION.**

**A.**

1. If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost and expense, remove the Solar System from the Premises and restore the License Areas in accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations survive the termination of this Lease until said Removal Obligations are fully completed. Tenant shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date.

**a.** If Owner elects not to waive the Tenant's obligation to undertake such removal, then all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Eighty (180) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition, provided that it is understood that it would not be reasonable to expect that any structures and mature trees removed in conjunction with the Project be replaced with equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease to remove the Solar Facility from the Premises without the consent of the Owner; provided, however, that such removal of the Solar Facility does not itself serve to terminate this Lease; Tenant shall be responsible for all payments under the Lease until the expiration of the term or other termination in conformance with this Agreement.",1649.0,0.9269252388982574,0.8453639336515347
Site Lease - GLD - Canton (ES).pdf,Renewal Terms,"Tenant shall have three (3) options to extend this Lease, each option being for a tenn of five (5) years (each, a ""Renewal Term""). Tenant shall exercise such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor less than three (3) months prior to the expiration of the then current term of the Lease.","Provided Tenant is not in default of the terms of this Lease, Tenant shall have three (3) options to extend
this Lease, each option being for a term of five (5) years (each, a “Renewal Term”). Tenant shall exercise
such extension option, if at all, by giving written notice to Owner not more than twelve (12) months nor
less than three (3) months prior to the expiration of the then current term of the Lease",70.0,0.1715686274509804,0.9906742305693736
Site Lease - GLD - Canton (ES).pdf,Rent Amount,Section 3.,This document does not contain any information regarding the rent amount.,65.0,0.8904109589041096,0.5598459910924528
Site Lease - GLD - Canton (ES).pdf,Rent Calculation,,This request cannot be fulfilled because the provided text does not contain any information about rent calculation or price.,,,
Site Lease - GLD - Canton (ES).pdf,Rent Commencement,"Commencing on the date that Central Maine Power (""CMP"") issues the Permission to Operate (PTO) or the final analogous permit or approval allowing the Project to begin delivering electrical output to the grid at its rated capacity (the ""Commencement Date"")",This document does not contain a definition for Rent Commencement.,206.0,0.807843137254902,0.6520463861387641
Site Lease - GLD - Canton (ES).pdf,Rent Escalator (Amount),Annual Rent for Years 3-20: Previous year Annual Rent increased by 2%,,,,
Site Lease - GLD - Canton (ES).pdf,Rent Escalator (Y/N),,,,,
Site Lease - GLD - Canton (ES).pdf,Rent Escalator Effective Date,Annual Rent for Years 3-20: Previous year Annual Rent increased by 2%,This document does not contain any information regarding a rent escalator effective date.,64.0,0.7191011235955056,0.6595376676811155
Site Lease - GLD - Canton (ES).pdf,SNDA,,"""SNDA"" means a subordination, non-disturbance and attornment agreement from a
Lender. Such SNDA shall:
acknowledge and consent to the Tenant's rights in the Premises and License Areas,
b. acknowledge that such Lender has no interest in the Solar System and
Environmental Attributes and shall not gain any interest in the Solar System and Environmental
Attributes by virtue of the Landlord's or the Tenant's performance or breach of this Lease, and
a.",,,
Site Lease - GLD - Canton (ES).pdf,Site Access Rights,,"(g) Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements
(the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease
and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate
no more than 180 days following issuance of the PTO unless specifically designated as having a longer
period in Exhibit B. Tenant shall have the right to park its vehicles on Owner's Property when Tenant is
constructing, removing, replacing and/or servicing its Solar Facility, provided that such parking does not
unreasonably interfere with Owner's use of the Property; such parking is limited to those areas depicted on
the plan attached as Exhibit B. Tenant hereby grants Owner the nonexclusive right to access the perimeter
of the Leased Premises, including operation of vehicles and maintenance of the area outside of the fencing
of the Facility but within the boundaries of the Leased Premises. This grant is not revocable during the
term of the Lease as it may be renewed",,,
Site Lease - GLD - Canton (ES).pdf,Site Control Terms,,"(a) During the period commencing on the Effective Date and terminating twelve (12) months
thereafter (as the same may be extended pursuant to Section 4(c) hereof) (the “Feasibility and Permitting
Period""), Tenant, and its agents and contractors, are hereby granted the right, at Tenant's sole cost and
expense, to enter upon the Property and conduct such analyses, tests, reviews, inspections and studies
(collectively, the “Tests"") as Tenant deems necessary to determine the Property's suitability for Tenant's
intended use thereof and to obtain any and all permits, licenses, agreements and entitlements necessary for
Tenant's intended use of the Property. Tenant shall provide a copy of permit applications to Owner upon
filing and shall provide updates upon Owner's reasonable request. An anticipated list of tenant permits is
attached as Schedule 4(a). Such Tests may include, but are not limited to, surveys, soil tests, environmental
evaluations, solar assessments, and such other Tests as Tenant deems necessary or desirable. In addition,
Tenant may obtain an abstract or preliminary title report regarding the Property from a title insurance
company of its choice (the ""Title Report""). Owner shall within sixty (60) days of the Effective Date provide
Tenant with any and all local, state or federal permits, approvals, authorizations, registrations, and licenses
applicable to the Property (""Owner Permits""), which shall be set forth in Schedule 4(a) hereto. The parties
hereto covenant and agree that notwithstanding anything to the contrary set forth herein, Tenant shall not
be liable to Owner or any third party on account of or otherwise with regard to any pre-existing defect,
condition or encumbrance on or with respect to the Property, title to the Property and/or any improvements
located on the Property, regardless of whether or such defect, condition or encumbrance is disclosed by the
Tests or the Title Report or Owner Permits

(d) If prior to the Construction Commencement Date as defined below, in the sole and absolute
discretion of Tenant, the Property is not suitable for Tenant's intended use thereof, or Tenant determines
that the construction and operation of the Project on the Property would not be in Tenant's best interest, or
Tenant is unsuccessful in obtaining the permits necessary for Tenant's intended use of the Property, then
Tenant shall have the right at any time prior to the Construction Commencement Date to terminate this
Agreement by providing written notice thereof to Owner. Upon and after such termination, neither Owner
nor Tenant shall have any further obligation or liability under this Agreement except as otherwise expressly
provided herein; for the avoidance of doubt, in the event that Tenant determines not to construct the Facility
pursuant to this subparagraph, then all project documents including without limitation the wetlands
characterization, permits, approvals, CMP authority, the interconnection agreement, the net energy billing
agreement and surveys and plans obtained or in the possession of Tenant or Green Lantern Development,
LLC (""Tenant Project Documents"") will be assigned to Owner or its assigns at no additional cost to Owner",,,
Site Lease - GLD - Canton (ES).pdf,Site Lease Prepayment (Amount),,This document does not contain any information regarding a front-loaded payment early in the lease term.,,,
Site Lease - GLD - Canton (ES).pdf,Site Lease Prepayment (Y/N),,This document does not contain any information regarding a front-loaded payment early in the lease term.,,,
Site Lease - GLD - Canton (ES).pdf,Summary of Economic Terms,,"This request cannot be fulfilled because the provided document does not contain any information regarding the term ""Summary of Economic Terms"" or ""DEFINITION: Costs and other payments made from one party to another"".",,,
Site Lease - GLD - Canton (ES).pdf,Termination & Removal - Lessee,,,,,
Site Lease - GLD - Canton (ES).pdf,Termination & Removal - Lessor,,,,,
Site Lease - GLD - Canton (ES).pdf,Termination - Notice Requirements,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Amendments and/or Estoppels,,"(a) Owner or Tenant shall from time to time, within ten (10) days after receipt of the other party's written request therefor, deliver a written statement addressed to the requesting party and/or to any Financing Entity (as specified by Tenant) (each an “Estoppel Certificate”) certifying all or some of the below:

(i) That the Agreement is unmodified and in full force and effect (or if modified, a brief description of such modification and that this Agreement as so modified is in full force and effect);

(ii) That the Agreement attached to the Estoppel Certificate is a true and correct copy of this Agreement, and all amendments hereto, and constitutes the entire agreement between Owner and Tenant relating to the Solar Facility;

(iii) That to the knowledge of Owner, Tenant has not previously assigned or hypothecated its rights or interests under this Agreement, except as described in such Estoppel Certificate with as much specificity as Owner is able to provide;

(iv) The term of this Agreement and the Annual Rent then in effect and any additional charges pursuant to this Lease;

(v) The date through which Tenant has paid the Rent;

(vi) Neither party to the Agreement is in default nor has either breached the Agreement and, to the best of Owner's knowledge, no facts or circumstances exist which, with the passage of time or the giving of notice or both, would constitute a default or breach by either such party under this Agreement;

(vii) There are no actions pending against Owner under the bankruptcy or any similar laws of the United States or any state;

(viii) Owner is not aware of any event, act, circumstance or condition constituting a Force Majeure Event under the Agreement (“Force Majeure Event” meaning, in relation to a Party, any act, event or circumstance, to the extent to which the cause of such act, event or circumstance is not of such Party's making nor within that Party's reasonable control, including without limitation, acts of God, natural disasters or catastrophic events such as epidemics, pandemics, nuclear accidents, fire, flood, typhoons or earthquakes, war, civil disturbances, insurrections, accidents, damage to its facilities, labor disputes, embargos, acts of any governmental body not attributable to such Party's failure to comply with this Agreement);

(ix) Owner has not paid any amounts or received any claims under the indemnification provisions in the Agreement;

(x) Tenant does not owe any indemnity payments to Owner and Owner has no existing counterclaims, offsets or defenses against Tenant under the Agreement;

(xi) There are no proceedings pending or, to Owner's knowledge, threatened against or affecting Owner in any court or by or before any court, governmental authority or arbitration board or tribunal which could reasonably be expected to have a material adverse effect on the ability of Owner to perform its obligations under the Agreement;

(xii) There are no disputes or proceedings between Owner and Tenant related to the Agreement;

(xiii) The assignment of certain direct or indirect equity interests in Tenant to the Financing Entity will not violate the terms and conditions of the Agreement, and any related consent or notice to Owner under the Agreement is hereby deemed satisfied;

(xiv) Owner agrees (i) to provide notice of any default by Tenant under the Agreement to Financing Entity at an address provided to Owner by Tenant and (ii) such Financing Entity is a Financing Entity pursuant to Section 18 of the Agreement; and

(xv) Such other matters as are reasonably requested by Tenant or its Financing Entities",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessee,"6a. Upon notice to Owner, Tenant shall have the right to assign or transfer its rights under this Agreement, in whole or in part, to any person or any business entity at any time, subject to the assignee assuming all of Tenant’s obligations hereunder. After delivery by Tenant to Owner of an instrument of assumption by an assignee wherein such assignee assumes all of the obligations of Tenant under this Agreement, Tenant will thereafter be relieved of all liabilities and obligations pursuant to this Agreement.",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Assignment by Lessor,6b. Owner may assign its rights and obligations under this Agreement to its successor in interest in and to the Property without the prior consent of Tenant.,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Co-terminus with PPA (Y/N),,This document does not contain any information regarding the term of the lease and PPA running concurrently.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Default,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Effective Date,See Section 22o & comment on this section,"""Effective Date"" is defined in the preamble of this Lease",41.0,0.7192982456140351,0.5771528868600513
Site Lease - GLD - Hi Lo Biddy.pdf,Eminent Domain,,"If the whole or substantially the whole of the Buildings,
Improvements or the Premises should be taken for any public or quasi-public use, by right of
eminent domain or otherwise, or should be sold in lieu of condemnation, then this Lease shall
terminate as of the date when physical possession of the Buildings, Improvements or the Premises
is taken by the condemning authority. If less than the whole or substantially the whole of the
Buildings, Improvements or the Premises is thus taken or sold, Landlord (whether or not the
Premises is affected thereby) may in its reasonable discretion terminate this Lease by giving
written notice thereof to Tenant in which event this Lease shall terminate as of the date when
physical possession of such portion of the Buildings, Improvements or Premises is taken by the",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Expiration Date,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Fee Simple Owner (Y/N),16d. Owner is the fee owner of the Premises and the Easement,This document does not contain any information regarding fee simple ownership.,61.0,0.782051282051282,0.719550092194403
Site Lease - GLD - Hi Lo Biddy.pdf,First Payment Due,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Force Majeure,,"""Event of Force Majeure"" under this Lease, means: any acts of God, fire, volcano,
earthquake, hurricane, blizzard, prolonged severe weather conditions, infectious disease,
technological disaster, catastrophe, large scale infestation of any type, tremors, flood, explosion,
release of nuclear radiation, release of biotoxic or of biochemical agent(s), the elements, war,
blockade, riots, mob violence or civil disturbance, any act or acts of terrorism, an inability to
procure goods or services or a general shortage of labor, equipment, facilities, energy, materials or
supplies in the open market, failure of transportation, strikes, walkouts, actions of labor unions,
governmentally imposed moratoriums or court orders. Performance under this Lease shall be
excused by an Event of Force Majeure for the length of the delay caused by the Event of Force
Majeure",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Governing Law,Section 22i & page 1,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Initial Term,"2. The operating term of this Agreement (the “Operations Term”) shall be thirty-five (35) years, commencing on the commencement of commercial operations of the solar array (the “Commencement Date”) and expiring on the thirty-fifth (35th) anniversary of the Commencement Date","D. Term and Earlier Termination.
1. Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.",198.0,0.7226277372262774,0.7738702874556502
Site Lease - GLD - Hi Lo Biddy.pdf,Lessee (Tenant) Entity Name,,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Lessor (Landlord) Entity Name,,This document does not contain any information regarding the term specified.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Liens,,"(e) If the state of title to the Property as set forth in the Title Report indicates any liens, claims
or encumbrances which may interfere with Tenant's use and operation of the Premises and/or the
Easements, Tenant shall have the right but not the obligation to either (i) discharge such liens, claims and/or
encumbrances, if possible, and deduct the cost thereof from the Rent to become due hereunder, or (ii)
terminate this Lease by providing written notice thereof to Owner. Provided, however, the Owner shall
have thirty (30) days upon receipt of notice to clear any title issues prior to any action by Tenant. Upon and
after such termination, neither Owner nor Tenant shall have any further obligation or liability under this
Agreement except as otherwise expressly provided herein; for the avoidance of doubt, in the event that
Tenant determines not to construct the Facility pursuant to this subparagraph, then the Tenant Project
Documents will be assigned to Owner or its assigns at no additional cost to Owner",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Non-Disturbance Requirements,,This document does not contain any information regarding Non-Disturbance Requirements.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Payment Terms,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement
Payment #2: Fifteen Thousand Dollars ($15,000), payable by Tenant within 5 days of execution of this Agreement by all parties.
Fifty-Nine Thousand Dollars ($59,000), due and owing upon the later of (i) the date of the start of commercial operations (the “Commencement Date”) as defined in this Land Lease Agreement, or (ii) January 15, 2022.","This context does not mention anything about payment terms or annual lease payments, so I cannot extract the requested data from the provided context.",395.0,0.8061224489795918,0.6573830071651462
Site Lease - GLD - Hi Lo Biddy.pdf,"Per Per ($/kWH, $/kW, $/MW, $/MWh, etc.)",,This document does not contain any information regarding the term you specified.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Prevailing Party Provision (Y/N),,This document does not contain any information regarding the prevailing party provision.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Property Size,"1. Owner hereby demises and leases to Tenant, and Tenant hereby leases from Owner, for the purposes described herein, the portion of the Property depicted as “Area Included in Ground Lease, approximately 4 Acres,” on the Site Plan (the “Premises”)",,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Property Tax ($),,"Section 8. Taxes. As of the Effective Date, Tenant agrees to pay or cause to be paid when due all
state and local personal property taxes, real estate taxes, municipal charges and assessments due against the
Solar Facility. Nothing in this Section 8 shall be construed as limiting Tenant's right to contest, appeal or
challenge any tax assessment. If property taxes associated solely with the Premises cannot be reasonably
determined, property taxes shall be pro-rated based on land area and the value of the land improvements as
shown on the assessment records of the town. Property taxes, including personal property taxes levied solely
on the Project on the Premises associated with the Project, shall be paid by the Tenant",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Purchase Options,,This document does not contain any information regarding purchase options.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Purchase Options (Y/N),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Quiet Enjoyment,,"2. Landlord's Interest in Premises/Tenant's Quiet Enjoyment. Landlord
represents, warrants and covenants that Landlord (check appropriate box) [X] is the fee title owner
of the Property or [_] has a leasehold interest in the Property, in which event Landlord represents,
warrants and covenants that Landlord has a valid leasehold interest in the Property and that
Landlord is not in default of its lease. Landlord represents, warrants and covenants that Landlord
has lawful authorization to use and occupy the Premises and that Tenant, subject to all of the
terms and conditions of this Lease, and provided that Tenant has not committed or suffered to be
22
committed a Tenant Event of Default, shall have quiet and peaceful possession of the Premises
for the permitted Use, free from any claim of any Person of superior title thereto without
hindrance to or interference with or molestation of Tenant's quiet enjoyment thereof, throughout
the Term",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Removal Requirements,"9. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant’s option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the Expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition","**VII. REMOVAL AND RELOCATION.**

**A.**

1. If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost and expense, remove the Solar System from the Premises and restore the License Areas in accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations survive the termination of this Lease until said Removal Obligations are fully completed. Tenant shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date.

**B.**

During the time period that Tenant is removing or causing to be removed the Solar System from the Property pursuant to the terms of this Lease, the Tenant Parties can enter onto the Premises with persons and equipment for the purpose of said removal subject to all of the requirements and limitations set forth in Paragraph IV.A above of this Lease and also subject to the requirement that Tenant obtain and comply with all Removal Approvals.

**C.**

For Design, Engineering and Approval.

**Section 9. Removal of Solar Facility.**

Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition, provided that it is understood that it would not be reasonable to expect that any structures and mature trees removed in conjunction with the Project be replaced with equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease to remove the Solar Facility from the Premises without the consent of the Owner.

**Section 9. Removal of Solar Facility.**

Subject to the terms and conditions of this section, Tenant shall remove the Solar Facility at the end or termination of the Lease, as it may be renewed. Tenant shall provide Owner with a minimum of thirty (60) days’ notice of its intent to remove the Solar Facility (""Tenant's Removal Notice"").",1828.0,0.7424857839155159,0.9292033299103228
Site Lease - GLD - Hi Lo Biddy.pdf,Removal Timeline & Expectations,"9. Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant’s option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the Expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition","**VII. REMOVAL AND RELOCATION.**

**A.**

1. If this Lease has not terminated earlier pursuant to Subparagraph I.D.2 or Paragraph I.F of this Lease, then on the Year 25 Termination Date, Tenant shall, at its sole cost and expense, remove the Solar System from the Premises and restore the License Areas in accordance with all Removal Obligations. This Paragraph VII.A and the Removal Obligations survive the termination of this Lease until said Removal Obligations are fully completed. Tenant shall complete the Removal Obligations within sixty (60) days of the Year 25 Termination Date.

**Section 9. Removal of Solar Facility.**

Upon written request of Owner given to Tenant within ten (10) days of the expiration or earlier termination of this Agreement, or at Tenant's option, all personal property and trade fixtures of Tenant, specifically including, but not limited to, the Solar Facility, shall be removed by Tenant from the Premises within One Hundred Twenty (120) days after the expiration or earlier termination of this Agreement. Notwithstanding anything to the contrary set forth herein, upon the expiration or earlier termination of this Agreement, Tenant shall, at its sole cost and expense, reasonably restore the Property to its original condition, provided that it is understood that it would not be reasonable to expect that any structures and mature trees removed in conjunction with the Project be replaced with equivalent structures or mature trees. Tenant shall have the right at any time during the Term of this Lease to remove the Solar Facility from the Premises without the consent of the Owner.",989.0,0.6093653727664818,0.9374871942553934
Site Lease - GLD - Hi Lo Biddy.pdf,Renewal Terms,,This document does not contain any information regarding renewal terms or the ability to extend the Lease beyond the initial term without having to amend the Lease.,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Amount,"3. Total Rent for the term of the Lease is Seventy-Six Thousand, Five Hundred Dollars ($76,500.00)",I have reviewed the provided document and cannot find any information regarding the rent amount.,82.0,0.8367346938775511,0.6609182011823075
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Calculation,,"This context does not mention anything about Rent Calculation or Price, so I cannot extract the requested data from the provided context.",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Commencement,"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement","""Term and Earlier Termination.
D.
1.
Term. The term (“Term”) of this Lease shall commence on the Effective
Date and end on the Year 25 Termination Date or on such earlier date as this Lease may be
terminated in accordance with the provisions of this Lease.""",200.0,0.7782101167315175,0.6987212004059381
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator (Amount),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator (Y/N),,,,,
Site Lease - GLD - Hi Lo Biddy.pdf,Rent Escalator Effective Date,,"This context does not mention anything about Rent Escalator Effective Date, so I cannot extract the requested data from the provided context.",,,
Site Lease - GLD - Hi Lo Biddy.pdf,SNDA,,"""SNDA"" means a subordination, non-disturbance and attornment agreement from a
Lender. Such SNDA shall:
acknowledge and consent to the Tenant's rights in the Premises and License Areas,
b. acknowledge that such Lender has no interest in the Solar System and
Environmental Attributes and shall not gain any interest in the Solar System and Environmental
Attributes by virtue of the Landlord's or the Tenant's performance or breach of this Lease, and
a.
C",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Site Access Rights,"5g. Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements (the “Access”) at all times during the Feasibility, Permitting and Construction Period, and Operations Term of this Lease and any Renewal Term. Tenant shall have the right to park its vehicles on Owner’s Property when Tenant is constructing, removing, replacing and/or servicing its Solar Facility, provided that such parking does not unreasonably interfere with Owner's use of the Property.","Tenant shall have 24-hours-a-day, 7-days-a-week access to the Premises and the Easements (the ""Access"") at all times during the Feasibility and Permitting Period, and Operations Term of this Lease and any Renewal Term; access to the rights of way designated as ""temporary"" in Exhibit B shall terminate no more than 180 days following issuance of the PTO unless specifically designated as having a longer period in Exhibit B.",210.0,0.43388429752066116,0.9022341671726415
Site Lease - GLD - Hi Lo Biddy.pdf,Site Control Terms,,"(a) During the period commencing on the day that is thirty-one (31) days after the Public
Utility Commission issues a Certificate of Public Good for the Facility in a form and with
conditions acceptable to System Owner, and terminating twelve (12) months thereafter (as
the same may be extended pursuant to Section 4(c) hereof) (the ""Feasibility, Permitting and
Construction Period""), Tenant, and its agents and contractors, are hereby granted the right,
at Tenant's sole cost and expense, to enter upon the Property and conduct such analyses,
tests, reviews, inspections and studies (collectively, the ""Tests"") as Tenant deems necessary
to determine the Property's suitability for Tenant's intended use thereof and to obtain any
and all permits, licenses, agreements and entitlements necessary for Tenant's intended use
of the Property. Such Tests may include, but are not limited to, surveys, soil tests,
environmental evaluations, solar assessments, and such other Tests as Tenant deems
necessary or desirable. In addition, Tenant may obtain an abstract or preliminary title report
regarding the Property from a title insurance company of its choice (the ""Title Report"")

(a) During the period commencing on the Effective Date and terminating twelve (12) months
thereafter (as the same may be extended pursuant to Section 4(c) hereof) (the “Feasibility and Permitting
Period""), Tenant, and its agents and contractors, are hereby granted the right, at Tenant's sole cost and
expense, to enter upon the Property and conduct such analyses, tests, reviews, inspections and studies
(collectively, the “Tests"") as Tenant deems necessary to determine the Property's suitability for Tenant's
intended use thereof and to obtain any and all permits, licenses, agreements and entitlements necessary for
Tenant's intended use of the Property. Tenant shall provide a copy of permit applications to Owner upon
filing and shall provide updates upon Owner's reasonable request. An anticipated list of tenant permits is
attached as Schedule 4(a). Such Tests may include, but are not limited to, surveys, soil tests,
environmental evaluations, solar assessments, and such other Tests as Tenant deems necessary or desirable.
In addition, Tenant may obtain an abstract or preliminary title report regarding the Property from a title
insurance company of its choice (the ""Title Report""). Owner shall within sixty (60) days of the Effective Date
provide Tenant with any and all local, state or federal permits, approvals, authorizations, registrations, and
licenses applicable to the Property (""Owner Permits""), which shall be set forth in Schedule 4(a) hereto. The
parties hereto covenant and agree that notwithstanding anything to the contrary set forth herein, Tenant shall
not be liable to Owner or any third party on account of or otherwise with regard to any pre-existing defect,
condition or encumbrance on or with respect to the Property, title to the Property and/or any improvements
located on the Property, regardless of whether or such defect, condition or encumbrance is disclosed by the
Tests or the Title Report or Owner Permits

(d) If prior to the Construction Commencement Date as defined below, in the sole and absolute
discretion of Tenant, the Property is not suitable for Tenant's intended use thereof, or Tenant determines
that the construction and operation of the Project on the Property would not be in Tenant's best interest, or
Tenant is unsuccessful in obtaining the permits necessary for Tenant's intended use of the Property, then
Tenant shall have the right at any time prior to the Construction Commencement Date to terminate this
Agreement by providing written notice thereof to Owner. Upon and after such termination, neither Owner
nor Tenant shall have any further obligation or liability under this Agreement except as otherwise expressly
provided herein; for the avoidance of doubt, in the event that Tenant determines not to construct the Facility
pursuant to this subparagraph, then all project documents including without limitation the wetlands
characterization, permits, approvals, CMP authority, the interconnection agreement, the net energy billing
agreement and surveys and plans obtained or in the possession of Tenant or Green Lantern Development,
LLC (""Tenant Project Documents"") will be assigned to Owner or its assigns at no additional cost to Owner",,,
Site Lease - GLD - Hi Lo Biddy.pdf,Site Lease Prepayment (Amount),"3. Down Payment: Two Thousand, Five Hundred Dollars ($2,500.00), which the parties agree and acknowledge was paid upon execution of Option Agreement","Payment #2: Fifteen Thousand Dollars ($15,000), payable by Tenant within 5 days of execution of
this Agreement by all parties.
-1-
Payment #3: Fifty Nine Thousand Dollars ($59,000.00), due and owing upon the later of (i) the
date of the start of commercial operations (the ""Commencement Date"") as defined in this Land
Lease Agreement, or (ii) January 15, 2022, whichever is first.",294.0,0.7736842105263158,0.7682178633161046
