project,date,energy_produced_mwh,energy_expected_mwh,availability_pct
desert_bloom,2025-10-19,357.81,402.06,98.8
desert_bloom,2025-10-20,420.18,402.06,100.0
desert_bloom,2025-10-21,313.24,402.06,100.0
desert_bloom,2025-10-22,434.03,402.06,100.0
desert_bloom,2025-10-23,567.99,402.06,98.64
desert_bloom,2025-10-24,379.72,402.06,98.98
desert_bloom,2025-10-25,365.92,402.06,99.77
desert_bloom,2025-10-26,339.69,402.06,100.0
desert_bloom,2025-10-27,407.3,402.06,100.0
desert_bloom,2025-10-28,396.96,402.06,100.0
desert_bloom,2025-10-29,433.75,402.06,97.21
desert_bloom,2025-10-30,412.91,402.06,97.5
desert_bloom,2025-10-31,404.77,402.06,100.0
desert_bloom,2025-11-01,382.81,344.53,100.0
desert_bloom,2025-11-02,382.1,344.53,100.0
desert_bloom,2025-11-03,395.03,344.53,100.0
desert_bloom,2025-11-04,318.07,344.53,100.0
desert_bloom,2025-11-05,328.6,344.53,100.0
desert_bloom,2025-11-06,505.24,344.53,100.0
desert_bloom,2025-11-07,252.51,344.53,97.54
desert_bloom,2025-11-08,423.14,344.53,100.0
desert_bloom,2025-11-09,359.19,344.53,100.0
desert_bloom,2025-11-10,420.54,344.53,98.06
desert_bloom,2025-11-11,241.96,344.53,99.65
desert_bloom,2025-11-12,271.44,344.53,100.0
desert_bloom,2025-11-13,420.3,344.53,100.0
desert_bloom,2025-11-14,312.62,344.53,100.0
desert_bloom,2025-11-15,421.47,344.53,97.42
desert_bloom,2025-11-16,349.82,344.53,97.74
desert_bloom,2025-11-17,289.91,344.53,98.46
desert_bloom,2025-11-18,317.54,344.53,100.0
desert_bloom,2025-11-19,329.72,344.53,96.97
desert_bloom,2025-11-20,405.23,344.53,97.27
desert_bloom,2025-11-21,254.72,344.53,99.33
desert_bloom,2025-11-22,392.9,344.53,100.0
desert_bloom,2025-11-23,275.27,344.53,100.0
desert_bloom,2025-11-24,318.18,344.53,98.21
desert_bloom,2025-11-25,245.15,344.53,100.0
desert_bloom,2025-11-26,363.57,344.53,100.0
desert_bloom,2025-11-27,348.47,344.53,100.0
desert_bloom,2025-11-28,269.39,344.53,100.0
desert_bloom,2025-11-29,375.41,344.53,99.58
desert_bloom,2025-11-30,343.8,344.53,100.0
desert_bloom,2025-12-01,276.12,294.19,99.96
desert_bloom,2025-12-02,350.34,294.19,99.98
desert_bloom,2025-12-03,253.27,294.19,99.67
desert_bloom,2025-12-04,378.77,294.19,99.28
desert_bloom,2025-12-05,383.01,294.19,100.0
desert_bloom,2025-12-06,207.83,294.19,97.28
desert_bloom,2025-12-07,439.33,294.19,97.31
desert_bloom,2025-12-08,324.73,294.19,99.35
desert_bloom,2025-12-09,375.93,294.19,100.0
desert_bloom,2025-12-10,318.23,294.19,100.0
desert_bloom,2025-12-11,309.54,294.19,100.0
desert_bloom,2025-12-12,292.62,294.19,100.0
desert_bloom,2025-12-13,320.99,294.19,98.99
desert_bloom,2025-12-14,244.65,294.19,100.0
desert_bloom,2025-12-15,312.42,294.19,96.92
desert_bloom,2025-12-16,201.0,294.19,100.0
desert_bloom,2025-12-17,310.73,294.19,100.0
desert_bloom,2025-12-18,242.63,294.19,98.55
desert_bloom,2025-12-19,404.01,294.19,97.58
desert_bloom,2025-12-20,346.84,294.19,100.0
desert_bloom,2025-12-21,315.22,294.19,98.14
desert_bloom,2025-12-22,196.09,294.19,100.0
desert_bloom,2025-12-23,290.81,294.19,100.0
desert_bloom,2025-12-24,259.71,294.19,98.2
desert_bloom,2025-12-25,316.61,294.19,99.92
desert_bloom,2025-12-26,286.69,294.19,100.0
desert_bloom,2025-12-27,275.06,294.19,100.0
desert_bloom,2025-12-28,251.62,294.19,97.76
desert_bloom,2025-12-29,301.1,294.19,98.7
desert_bloom,2025-12-30,250.52,294.19,100.0
desert_bloom,2025-12-31,387.94,294.19,99.46
desert_bloom,2026-01-01,371.73,318.71,100.0
desert_bloom,2026-01-02,304.04,318.71,100.0
desert_bloom,2026-01-03,413.58,318.71,100.0
desert_bloom,2026-01-04,299.35,318.71,98.36
desert_bloom,2026-01-05,278.98,318.71,100.0
desert_bloom,2026-01-06,344.77,318.71,100.0
desert_bloom,2026-01-07,246.32,318.71,100.0
desert_bloom,2026-01-08,383.85,318.71,98.03
desert_bloom,2026-01-09,401.44,318.71,100.0
desert_bloom,2026-01-10,356.65,318.71,98.9
desert_bloom,2026-01-11,354.0,318.71,100.0
desert_bloom,2026-01-12,367.54,318.71,100.0
desert_bloom,2026-01-13,296.19,318.71,100.0
desert_bloom,2026-01-14,300.76,318.71,100.0
desert_bloom,2026-01-15,365.26,318.71,100.0
desert_bloom,2026-01-16,276.34,318.71,99.98
desert_bloom,2026-01-17,285.47,318.71,100.0
desert_bloom,2026-01-18,351.66,318.71,100.0
desert_bloom,2026-01-19,292.12,318.71,100.0
desert_bloom,2026-01-20,241.96,318.71,98.46
desert_bloom,2026-01-21,419.62,318.71,99.41
desert_bloom,2026-01-22,244.15,318.71,99.18
desert_bloom,2026-01-23,390.02,318.71,100.0
desert_bloom,2026-01-24,334.85,318.71,100.0
desert_bloom,2026-01-25,433.76,318.71,99.84
desert_bloom,2026-01-26,283.41,318.71,97.92
desert_bloom,2026-01-27,366.77,318.71,100.0
desert_bloom,2026-01-28,347.48,318.71,97.25
desert_bloom,2026-01-29,258.51,318.71,100.0
desert_bloom,2026-01-30,386.28,318.71,99.37
desert_bloom,2026-01-31,360.32,318.71,100.0
desert_bloom,2026-02-01,351.18,390.86,100.0
desert_bloom,2026-02-02,394.57,390.86,97.0
desert_bloom,2026-02-03,498.8,390.86,100.0
desert_bloom,2026-02-04,438.57,390.86,97.48
desert_bloom,2026-02-05,285.89,390.86,100.0
desert_bloom,2026-02-06,441.42,390.86,99.28
desert_bloom,2026-02-07,358.28,390.86,100.0
desert_bloom,2026-02-08,473.97,390.86,100.0
desert_bloom,2026-02-09,504.6,390.86,100.0
desert_bloom,2026-02-10,404.97,390.86,99.18
desert_bloom,2026-02-11,356.86,390.86,96.96
desert_bloom,2026-02-12,320.37,390.86,99.5
desert_bloom,2026-02-13,476.39,390.86,100.0
desert_bloom,2026-02-14,304.73,390.86,97.16
desert_bloom,2026-02-15,366.41,390.86,100.0
desert_bloom,2026-02-16,339.71,390.86,97.35
desert_bloom,2026-02-17,560.98,390.86,100.0
desert_bloom,2026-02-18,324.17,390.86,98.79
desert_bloom,2026-02-19,522.86,390.86,100.0
desert_bloom,2026-02-20,436.27,390.86,97.36
desert_bloom,2026-02-21,293.46,390.86,100.0
desert_bloom,2026-02-22,416.84,390.86,98.89
desert_bloom,2026-02-23,410.55,390.86,100.0
desert_bloom,2026-02-24,452.85,390.86,100.0
desert_bloom,2026-02-25,286.69,390.86,100.0
desert_bloom,2026-02-26,390.02,390.86,100.0
desert_bloom,2026-02-27,405.05,390.86,97.08
desert_bloom,2026-02-28,395.74,390.86,99.84
desert_bloom,2026-03-01,286.02,416.77,100.0
desert_bloom,2026-03-02,493.25,416.77,98.8
desert_bloom,2026-03-03,277.09,416.77,98.75
desert_bloom,2026-03-04,363.2,416.77,97.7
desert_bloom,2026-03-05,340.74,416.77,100.0
desert_bloom,2026-03-06,345.25,416.77,99.02
desert_bloom,2026-03-07,331.41,416.77,98.85
desert_bloom,2026-03-08,371.85,416.77,99.23
desert_bloom,2026-03-09,358.29,416.77,100.0
desert_bloom,2026-03-10,559.98,416.77,97.92
desert_bloom,2026-03-11,352.61,416.77,98.71
desert_bloom,2026-03-12,368.61,416.77,99.51
desert_bloom,2026-03-13,403.86,416.77,97.36
desert_bloom,2026-03-14,334.93,416.77,100.0
desert_bloom,2026-03-15,408.82,416.77,97.54
desert_bloom,2026-03-16,426.65,416.77,98.89
desert_bloom,2026-03-17,498.32,416.77,98.88
desert_bloom,2026-03-18,420.02,416.77,100.0
desert_bloom,2026-03-19,487.41,416.77,98.82
desert_bloom,2026-03-20,491.77,416.77,98.79
desert_bloom,2026-03-21,621.26,416.77,98.65
desert_bloom,2026-03-22,474.48,416.77,100.0
desert_bloom,2026-03-23,346.73,416.77,100.0
desert_bloom,2026-03-24,352.41,416.77,100.0
desert_bloom,2026-03-25,455.67,416.77,100.0
desert_bloom,2026-03-26,498.37,416.77,99.67
desert_bloom,2026-03-27,470.35,416.77,98.65
desert_bloom,2026-03-28,520.7,416.77,100.0
desert_bloom,2026-03-29,402.64,416.77,100.0
desert_bloom,2026-03-30,377.15,416.77,100.0
desert_bloom,2026-03-31,435.94,416.77,100.0
desert_bloom,2026-04-01,507.62,466.13,97.41
desert_bloom,2026-04-02,579.99,466.13,99.03
desert_bloom,2026-04-03,447.97,466.13,100.0
desert_bloom,2026-04-04,511.74,466.13,100.0
desert_bloom,2026-04-05,597.37,466.13,96.96
desert_bloom,2026-04-06,409.13,466.13,100.0
desert_bloom,2026-04-07,511.17,466.13,99.57
desert_bloom,2026-04-08,482.12,466.13,100.0
desert_bloom,2026-04-09,454.8,466.13,97.05
desert_bloom,2026-04-10,354.54,466.13,100.0
desert_bloom,2026-04-11,415.53,466.13,97.75
desert_bloom,2026-04-12,417.37,466.13,98.14
desert_bloom,2026-04-13,468.59,466.13,99.53
desert_bloom,2026-04-14,504.19,466.13,98.7
desert_bloom,2026-04-15,500.29,466.13,100.0
desert_bloom,2026-04-16,546.78,466.13,97.89
desert_bloom,2026-04-17,568.03,466.13,97.95
desert_bloom,2026-04-18,386.43,466.13,100.0
desert_bloom,2026-04-19,388.74,466.13,98.01
desert_bloom,2026-04-20,506.52,466.13,97.08
desert_bloom,2026-04-21,463.24,466.13,100.0
desert_bloom,2026-04-22,472.38,466.13,98.13
desert_bloom,2026-04-23,599.9,466.13,97.28
desert_bloom,2026-04-24,403.41,466.13,98.02
desert_bloom,2026-04-25,421.63,466.13,98.47
desert_bloom,2026-04-26,585.44,466.13,100.0
desert_bloom,2026-04-27,521.45,466.13,100.0
desert_bloom,2026-04-28,478.26,466.13,100.0
desert_bloom,2026-04-29,601.63,466.13,98.68
desert_bloom,2026-04-30,446.13,466.13,97.7
riverbend,2024-05-01,48.41,57.46,99.18
riverbend,2024-05-02,66.92,57.46,100.0
riverbend,2024-05-03,59.17,57.46,96.21
riverbend,2024-05-04,50.32,57.46,95.69
riverbend,2024-05-05,44.86,57.46,96.19
riverbend,2024-05-06,77.83,57.46,98.4
riverbend,2024-05-07,60.46,57.46,97.86
riverbend,2024-05-08,68.94,57.46,95.86
riverbend,2024-05-09,44.52,57.46,97.12
riverbend,2024-05-10,50.26,57.46,96.38
riverbend,2024-05-11,60.06,57.46,99.96
riverbend,2024-05-12,52.31,57.46,96.05
riverbend,2024-05-13,73.44,57.46,97.57
riverbend,2024-05-14,59.15,57.46,99.68
riverbend,2024-05-15,67.74,57.46,95.98
riverbend,2024-05-16,74.03,57.46,97.15
riverbend,2024-05-17,73.55,57.46,97.46
riverbend,2024-05-18,67.13,57.46,100.0
riverbend,2024-05-19,61.68,57.46,100.0
riverbend,2024-05-20,57.78,57.46,99.63
riverbend,2024-05-21,55.82,57.46,96.2
riverbend,2024-05-22,43.18,57.46,95.72
riverbend,2024-05-23,48.88,57.46,98.6
riverbend,2024-05-24,54.53,57.46,97.1
riverbend,2024-05-25,54.75,57.46,100.0
riverbend,2024-05-26,55.91,57.46,100.0
riverbend,2024-05-27,75.77,57.46,100.0
riverbend,2024-05-28,62.27,57.46,100.0
riverbend,2024-05-29,51.93,57.46,100.0
riverbend,2024-05-30,69.99,57.46,98.3
riverbend,2024-05-31,55.96,57.46,97.85
riverbend,2024-06-01,65.43,62.5,98.56
riverbend,2024-06-02,47.5,62.5,100.0
riverbend,2024-06-03,70.34,62.5,100.0
riverbend,2024-06-04,49.74,62.5,99.81
riverbend,2024-06-05,50.87,62.5,97.87
riverbend,2024-06-06,59.18,62.5,98.63
riverbend,2024-06-07,66.79,62.5,99.51
riverbend,2024-06-08,59.8,62.5,96.89
riverbend,2024-06-09,51.58,62.5,99.36
riverbend,2024-06-10,53.66,62.5,99.25
riverbend,2024-06-11,49.84,62.5,97.81
riverbend,2024-06-12,61.95,62.5,100.0
riverbend,2024-06-13,56.22,62.5,98.24
riverbend,2024-06-14,63.25,62.5,98.83
riverbend,2024-06-15,69.92,62.5,98.98
riverbend,2024-06-16,58.57,62.5,98.0
riverbend,2024-06-17,72.58,62.5,96.61
riverbend,2024-06-18,54.89,62.5,97.96
riverbend,2024-06-19,59.11,62.5,100.0
riverbend,2024-06-20,85.37,62.5,99.13
riverbend,2024-06-21,42.48,62.5,98.9
riverbend,2024-06-22,62.73,62.5,98.48
riverbend,2024-06-23,68.5,62.5,100.0
riverbend,2024-06-24,64.13,62.5,100.0
riverbend,2024-06-25,49.61,62.5,96.65
riverbend,2024-06-26,66.97,62.5,100.0
riverbend,2024-06-27,60.32,62.5,99.07
riverbend,2024-06-28,77.08,62.5,97.12
riverbend,2024-06-29,51.17,62.5,100.0
riverbend,2024-06-30,66.3,62.5,98.49
riverbend,2024-07-01,78.31,63.51,99.32
riverbend,2024-07-02,56.36,63.51,98.42
riverbend,2024-07-03,68.61,63.51,95.69
riverbend,2024-07-04,89.58,63.51,98.33
riverbend,2024-07-05,48.84,63.51,98.93
riverbend,2024-07-06,73.99,63.51,100.0
riverbend,2024-07-07,71.35,63.51,100.0
riverbend,2024-07-08,63.57,63.51,99.46
riverbend,2024-07-09,83.71,63.51,99.99
riverbend,2024-07-10,39.32,63.51,96.94
riverbend,2024-07-11,39.99,63.51,100.0
riverbend,2024-07-12,66.35,63.51,98.37
riverbend,2024-07-13,64.06,63.51,95.86
riverbend,2024-07-14,67.3,63.51,97.03
riverbend,2024-07-15,56.57,63.51,96.58
riverbend,2024-07-16,76.22,63.51,97.71
riverbend,2024-07-17,75.66,63.51,99.45
riverbend,2024-07-18,49.87,63.51,99.74
riverbend,2024-07-19,66.67,63.51,95.88
riverbend,2024-07-20,60.28,63.51,99.02
riverbend,2024-07-21,60.44,63.51,99.81
riverbend,2024-07-22,52.17,63.51,99.57
riverbend,2024-07-23,57.7,63.51,98.5
riverbend,2024-07-24,79.37,63.51,96.37
riverbend,2024-07-25,53.56,63.51,96.98
riverbend,2024-07-26,84.77,63.51,95.54
riverbend,2024-07-27,70.21,63.51,95.75
riverbend,2024-07-28,73.39,63.51,95.83
riverbend,2024-07-29,59.33,63.51,98.36
riverbend,2024-07-30,63.56,63.51,96.9
riverbend,2024-07-31,49.55,63.51,99.7
riverbend,2024-08-01,49.8,60.48,92.66
riverbend,2024-08-02,64.73,60.48,91.96
riverbend,2024-08-03,50.27,60.48,90.01
riverbend,2024-08-04,58.85,60.48,87.98
riverbend,2024-08-05,51.58,60.48,92.92
riverbend,2024-08-06,49.19,60.48,93.4
riverbend,2024-08-07,61.83,60.48,90.3
riverbend,2024-08-08,53.54,60.48,89.48
riverbend,2024-08-09,49.09,60.48,88.72
riverbend,2024-08-10,54.54,60.48,91.25
riverbend,2024-08-11,56.11,60.48,90.47
riverbend,2024-08-12,59.01,60.48,92.91
riverbend,2024-08-13,59.6,60.48,87.55
riverbend,2024-08-14,48.57,60.48,89.59
riverbend,2024-08-15,74.79,60.48,93.22
riverbend,2024-08-16,40.96,60.48,92.61
riverbend,2024-08-17,55.89,60.48,90.69
riverbend,2024-08-18,46.93,60.48,87.87
riverbend,2024-08-19,77.05,60.48,88.07
riverbend,2024-08-20,78.25,60.48,90.63
riverbend,2024-08-21,60.15,60.48,93.36
riverbend,2024-08-22,36.83,60.48,88.31
riverbend,2024-08-23,58.04,60.48,90.92
riverbend,2024-08-24,61.1,60.48,88.93
riverbend,2024-08-25,45.16,60.48,92.32
riverbend,2024-08-26,66.95,60.48,89.42
riverbend,2024-08-27,42.03,60.48,88.73
riverbend,2024-08-28,66.84,60.48,88.44
riverbend,2024-08-29,44.12,60.48,89.95
riverbend,2024-08-30,64.96,60.48,88.76
riverbend,2024-08-31,45.91,60.48,88.23
riverbend,2024-09-01,31.77,53.12,84.41
riverbend,2024-09-02,48.34,53.12,83.83
riverbend,2024-09-03,50.64,53.12,84.7
riverbend,2024-09-04,47.51,53.12,83.77
riverbend,2024-09-05,48.55,53.12,83.11
riverbend,2024-09-06,35.39,53.12,88.17
riverbend,2024-09-07,38.88,53.12,84.51
riverbend,2024-09-08,51.22,53.12,85.77
riverbend,2024-09-09,42.59,53.12,82.4
riverbend,2024-09-10,37.69,53.12,84.93
riverbend,2024-09-11,39.69,53.12,87.25
riverbend,2024-09-12,35.31,53.12,85.04
riverbend,2024-09-13,37.27,53.12,87.2
riverbend,2024-09-14,36.64,53.12,86.37
riverbend,2024-09-15,33.46,53.12,83.4
riverbend,2024-09-16,44.06,53.12,82.48
riverbend,2024-09-17,45.06,53.12,84.04
riverbend,2024-09-18,43.78,53.12,82.64
riverbend,2024-09-19,35.21,53.12,83.47
riverbend,2024-09-20,56.47,53.12,86.06
riverbend,2024-09-21,58.54,53.12,88.21
riverbend,2024-09-22,50.98,53.12,85.54
riverbend,2024-09-23,50.7,53.12,85.29
riverbend,2024-09-24,38.4,53.12,84.19
riverbend,2024-09-25,42.35,53.12,86.94
riverbend,2024-09-26,38.41,53.12,85.45
riverbend,2024-09-27,60.73,53.12,88.12
riverbend,2024-09-28,36.23,53.12,83.87
riverbend,2024-09-29,60.95,53.12,82.61
riverbend,2024-09-30,54.12,53.12,87.35
riverbend,2024-10-01,45.21,39.31,88.17
riverbend,2024-10-02,45.69,39.31,91.38
riverbend,2024-10-03,33.83,39.31,93.93
riverbend,2024-10-04,44.08,39.31,89.85
riverbend,2024-10-05,31.35,39.31,89.39
riverbend,2024-10-06,30.13,39.31,88.0
riverbend,2024-10-07,40.94,39.31,88.78
riverbend,2024-10-08,45.74,39.31,93.06
riverbend,2024-10-09,27.54,39.31,91.52
riverbend,2024-10-10,48.66,39.31,93.08
riverbend,2024-10-11,49.78,39.31,90.24
riverbend,2024-10-12,44.06,39.31,88.6
riverbend,2024-10-13,28.22,39.31,88.94
riverbend,2024-10-14,49.63,39.31,93.76
riverbend,2024-10-15,35.34,39.31,93.81
riverbend,2024-10-16,45.29,39.31,92.72
riverbend,2024-10-17,30.78,39.31,89.05
riverbend,2024-10-18,33.59,39.31,88.76
riverbend,2024-10-19,46.4,39.31,93.69
riverbend,2024-10-20,38.6,39.31,93.79
riverbend,2024-10-21,26.66,39.31,93.52
riverbend,2024-10-22,42.19,39.31,91.39
riverbend,2024-10-23,40.48,39.31,92.47
riverbend,2024-10-24,34.69,39.31,89.01
riverbend,2024-10-25,38.81,39.31,92.25
riverbend,2024-10-26,43.47,39.31,90.68
riverbend,2024-10-27,28.57,39.31,88.4
riverbend,2024-10-28,27.09,39.31,88.01
riverbend,2024-10-29,35.83,39.31,93.81
riverbend,2024-10-30,44.16,39.31,90.27
riverbend,2024-10-31,32.53,39.31,90.87
riverbend,2024-11-01,28.63,28.12,97.35
riverbend,2024-11-02,21.85,28.12,100.0
riverbend,2024-11-03,32.57,28.12,97.46
riverbend,2024-11-04,30.91,28.12,99.8
riverbend,2024-11-05,23.03,28.12,97.89
riverbend,2024-11-06,31.32,28.12,97.51
riverbend,2024-11-07,21.13,28.12,100.0
riverbend,2024-11-08,34.28,28.12,98.49
riverbend,2024-11-09,22.65,28.12,97.2
riverbend,2024-11-10,32.52,28.12,97.82
riverbend,2024-11-11,25.37,28.12,98.67
riverbend,2024-11-12,31.98,28.12,98.1
riverbend,2024-11-13,18.24,28.12,98.65
riverbend,2024-11-14,23.38,28.12,98.75
riverbend,2024-11-15,26.47,28.12,100.0
riverbend,2024-11-16,21.64,28.12,98.01
riverbend,2024-11-17,33.47,28.12,99.57
riverbend,2024-11-18,24.02,28.12,98.26
riverbend,2024-11-19,21.16,28.12,100.0
riverbend,2024-11-20,27.27,28.12,98.96
riverbend,2024-11-21,33.09,28.12,100.0
riverbend,2024-11-22,32.19,28.12,100.0
riverbend,2024-11-23,27.2,28.12,100.0
riverbend,2024-11-24,31.06,28.12,99.76
riverbend,2024-11-25,23.7,28.12,100.0
riverbend,2024-11-26,31.73,28.12,100.0
riverbend,2024-11-27,32.44,28.12,97.62
riverbend,2024-11-28,29.45,28.12,100.0
riverbend,2024-11-29,39.67,28.12,97.66
riverbend,2024-11-30,30.95,28.12,99.51
riverbend,2024-12-01,19.27,21.17,98.86
riverbend,2024-12-02,18.22,21.17,100.0
riverbend,2024-12-03,25.9,21.17,100.0
riverbend,2024-12-04,19.77,21.17,97.79
riverbend,2024-12-05,24.18,21.17,100.0
riverbend,2024-12-06,27.26,21.17,97.51
riverbend,2024-12-07,18.78,21.17,98.96
riverbend,2024-12-08,19.47,21.17,99.81
riverbend,2024-12-09,19.56,21.17,98.55
riverbend,2024-12-10,17.31,21.17,100.0
riverbend,2024-12-11,17.22,21.17,98.89
riverbend,2024-12-12,19.29,21.17,100.0
riverbend,2024-12-13,22.6,21.17,100.0
riverbend,2024-12-14,17.56,21.17,99.85
riverbend,2024-12-15,20.95,21.17,100.0
riverbend,2024-12-16,19.01,21.17,99.56
riverbend,2024-12-17,23.72,21.17,99.4
riverbend,2024-12-18,21.01,21.17,98.17
riverbend,2024-12-19,27.3,21.17,100.0
riverbend,2024-12-20,28.52,21.17,99.99
riverbend,2024-12-21,15.99,21.17,99.94
riverbend,2024-12-22,18.41,21.17,100.0
riverbend,2024-12-23,13.88,21.17,100.0
riverbend,2024-12-24,23.7,21.17,99.64
riverbend,2024-12-25,28.3,21.17,98.54
riverbend,2024-12-26,25.49,21.17,100.0
riverbend,2024-12-27,14.18,21.17,99.13
riverbend,2024-12-28,20.34,21.17,100.0
riverbend,2024-12-29,21.42,21.17,97.88
riverbend,2024-12-30,28.33,21.17,100.0
riverbend,2024-12-31,17.94,21.17,97.88
riverbend,2025-01-01,18.82,24.19,100.0
riverbend,2025-01-02,19.32,24.19,100.0
riverbend,2025-01-03,22.05,24.19,98.41
riverbend,2025-01-04,27.17,24.19,100.0
riverbend,2025-01-05,25.87,24.19,99.16
riverbend,2025-01-06,20.52,24.19,99.7
riverbend,2025-01-07,29.6,24.19,99.28
riverbend,2025-01-08,18.63,24.19,100.0
riverbend,2025-01-09,28.3,24.19,100.0
riverbend,2025-01-10,24.41,24.19,97.55
riverbend,2025-01-11,20.64,24.19,100.0
riverbend,2025-01-12,27.55,24.19,100.0
riverbend,2025-01-13,28.31,24.19,97.8
riverbend,2025-01-14,31.66,24.19,100.0
riverbend,2025-01-15,29.68,24.19,100.0
riverbend,2025-01-16,28.83,24.19,100.0
riverbend,2025-01-17,29.38,24.19,99.41
riverbend,2025-01-18,19.58,24.19,100.0
riverbend,2025-01-19,23.07,24.19,100.0
riverbend,2025-01-20,20.54,24.19,100.0
riverbend,2025-01-21,31.9,24.19,99.94
riverbend,2025-01-22,32.45,24.19,100.0
riverbend,2025-01-23,17.34,24.19,97.67
riverbend,2025-01-24,22.78,24.19,100.0
riverbend,2025-01-25,20.81,24.19,98.91
riverbend,2025-01-26,17.58,24.19,100.0
riverbend,2025-01-27,23.43,24.19,98.89
riverbend,2025-01-28,19.59,24.19,100.0
riverbend,2025-01-29,26.59,24.19,100.0
riverbend,2025-01-30,26.91,24.19,100.0
riverbend,2025-01-31,27.08,24.19,99.19
riverbend,2025-02-01,41.49,33.48,98.8
riverbend,2025-02-02,41.35,33.48,99.83
riverbend,2025-02-03,32.91,33.48,100.0
riverbend,2025-02-04,22.13,33.48,100.0
riverbend,2025-02-05,29.21,33.48,99.84
riverbend,2025-02-06,34.29,33.48,100.0
riverbend,2025-02-07,35.43,33.48,100.0
riverbend,2025-02-08,27.06,33.48,98.1
riverbend,2025-02-09,26.66,33.48,98.83
riverbend,2025-02-10,36.78,33.48,100.0
riverbend,2025-02-11,33.61,33.48,100.0
riverbend,2025-02-12,27.22,33.48,99.2
riverbend,2025-02-13,32.03,33.48,100.0
riverbend,2025-02-14,27.83,33.48,100.0
riverbend,2025-02-15,34.0,33.48,100.0
riverbend,2025-02-16,41.76,33.48,100.0
riverbend,2025-02-17,28.04,33.48,100.0
riverbend,2025-02-18,41.04,33.48,98.27
riverbend,2025-02-19,34.14,33.48,100.0
riverbend,2025-02-20,32.07,33.48,99.1
riverbend,2025-02-21,31.72,33.48,100.0
riverbend,2025-02-22,29.13,33.48,97.19
riverbend,2025-02-23,45.94,33.48,100.0
riverbend,2025-02-24,25.42,33.48,99.4
riverbend,2025-02-25,31.8,33.48,99.75
riverbend,2025-02-26,28.32,33.48,100.0
riverbend,2025-02-27,31.2,33.48,100.0
riverbend,2025-02-28,30.04,33.48,97.72
riverbend,2025-03-01,32.57,42.34,100.0
riverbend,2025-03-02,37.25,42.34,98.67
riverbend,2025-03-03,30.91,42.34,98.15
riverbend,2025-03-04,51.14,42.34,96.92
riverbend,2025-03-05,52.92,42.34,100.0
riverbend,2025-03-06,42.14,42.34,97.44
riverbend,2025-03-07,45.95,42.34,97.51
riverbend,2025-03-08,33.56,42.34,100.0
riverbend,2025-03-09,37.13,42.34,97.5
riverbend,2025-03-10,29.66,42.34,98.64
riverbend,2025-03-11,47.66,42.34,100.0
riverbend,2025-03-12,34.88,42.34,97.18
riverbend,2025-03-13,54.33,42.34,97.92
riverbend,2025-03-14,38.38,42.34,100.0
riverbend,2025-03-15,46.07,42.34,100.0
riverbend,2025-03-16,33.59,42.34,100.0
riverbend,2025-03-17,35.64,42.34,100.0
riverbend,2025-03-18,52.71,42.34,100.0
riverbend,2025-03-19,34.77,42.34,97.25
riverbend,2025-03-20,48.59,42.34,99.4
riverbend,2025-03-21,49.18,42.34,100.0
riverbend,2025-03-22,33.34,42.34,99.05
riverbend,2025-03-23,32.37,42.34,100.0
riverbend,2025-03-24,48.83,42.34,100.0
riverbend,2025-03-25,31.96,42.34,97.18
riverbend,2025-03-26,34.6,42.34,100.0
riverbend,2025-03-27,51.13,42.34,100.0
riverbend,2025-03-28,50.8,42.34,100.0
riverbend,2025-03-29,38.88,42.34,100.0
riverbend,2025-03-30,33.95,42.34,98.39
riverbend,2025-03-31,40.86,42.34,99.21
riverbend,2025-04-01,72.26,53.12,97.35
riverbend,2025-04-02,49.29,53.12,100.0
riverbend,2025-04-03,35.96,53.12,100.0
riverbend,2025-04-04,46.57,53.12,99.65
riverbend,2025-04-05,62.43,53.12,100.0
riverbend,2025-04-06,46.06,53.12,99.88
riverbend,2025-04-07,51.66,53.12,99.37
riverbend,2025-04-08,47.22,53.12,97.45
riverbend,2025-04-09,59.11,53.12,98.73
riverbend,2025-04-10,49.23,53.12,100.0
riverbend,2025-04-11,65.43,53.12,97.23
riverbend,2025-04-12,44.17,53.12,100.0
riverbend,2025-04-13,57.1,53.12,100.0
riverbend,2025-04-14,53.64,53.12,100.0
riverbend,2025-04-15,42.61,53.12,100.0
riverbend,2025-04-16,64.39,53.12,100.0
riverbend,2025-04-17,52.02,53.12,97.88
riverbend,2025-04-18,44.86,53.12,100.0
riverbend,2025-04-19,42.41,53.12,98.03
riverbend,2025-04-20,65.4,53.12,99.64
riverbend,2025-04-21,66.86,53.12,97.55
riverbend,2025-04-22,57.47,53.12,100.0
riverbend,2025-04-23,61.19,53.12,99.6
riverbend,2025-04-24,66.87,53.12,97.71
riverbend,2025-04-25,54.16,53.12,97.19
riverbend,2025-04-26,74.62,53.12,99.8
riverbend,2025-04-27,60.8,53.12,97.96
riverbend,2025-04-28,60.13,53.12,97.67
riverbend,2025-04-29,51.59,53.12,100.0
riverbend,2025-04-30,51.98,53.12,100.0
riverbend,2025-05-01,58.41,57.46,100.0
riverbend,2025-05-02,54.22,57.46,100.0
riverbend,2025-05-03,74.1,57.46,100.0
riverbend,2025-05-04,49.49,57.46,98.47
riverbend,2025-05-05,55.48,57.46,100.0
riverbend,2025-05-06,72.1,57.46,99.75
